Dystans (m),Wysokosc (m),Wezel
1498.78,836.439,0
1503.63,836.076,0
1508.48,835.765,0
1513.33,835.511,1
1518.18,835.316,0
1523.03,835.178,0
1527.88,835.095,0
1532.73,835.063,0
1537.58,835.08,0
1542.44,835.142,0
1547.29,835.247,0
1552.14,835.392,0
1556.99,835.573,0
1561.84,835.788,0
1566.69,836.034,0
1571.54,836.308,0
1576.39,836.606,0
1581.24,836.927,0
1586.09,837.266,0
1590.94,837.621,0
1595.79,837.989,0
1600.64,838.368,0
1605.49,838.753,0
1610.34,839.142,0
1615.19,839.533,0
1620.04,839.922,0
1624.89,840.306,0
1629.74,840.682,0
1634.59,841.047,0
1639.44,841.399,1
1644.29,841.734,0
1649.14,842.051,0
1654,842.345,0
1658.85,842.615,0
1663.7,842.858,0
1668.55,843.072,0
1673.4,843.254,0
1678.25,843.402,0
1683.1,843.512,0
1687.95,843.583,0
1692.8,843.612,0
1697.65,843.596,0
1702.5,843.533,0
1707.35,843.421,0
1712.2,843.256,0
1717.05,843.036,0
1721.9,842.759,0
1726.75,842.421,0
1731.6,842.022,0
1736.45,841.557,0
1741.3,841.025,0
1746.15,840.422,0
1751,839.747,0
1755.85,838.997,0
1760.7,838.169,0
1765.56,837.261,1
1770.41,836.271,0
1775.26,835.208,0
1780.11,834.078,0
1784.96,832.892,0
1789.81,831.657,0
1794.66,830.381,0
1799.51,829.075,0
1804.36,827.745,0
1809.21,826.402,0
1814.06,825.052,0
1818.91,823.706,0
1823.76,822.37,0
1828.61,821.055,0
1833.46,819.768,0
1838.31,818.519,0
1843.16,817.315,0
1848.01,816.165,0
1852.86,815.079,0
1857.71,814.063,0
1862.56,813.128,0
1867.41,812.281,0
1872.26,811.531,0
1877.11,810.887,0
1881.97,810.357,0
1886.82,809.95,0
1891.67,809.674,1
1896.52,809.533,0
1901.37,809.508,0
1906.22,809.575,0
1911.07,809.71,0
1915.92,809.889,0
1920.77,810.089,0
1925.62,810.285,0
1930.47,810.453,0
1935.32,810.569,0
1940.17,810.61,0
1945.02,810.551,0
1949.87,810.369,0
1954.72,810.039,0
1959.57,809.538,0
1964.42,808.842,0
1969.27,807.926,0
1974.12,806.767,0
1978.97,805.341,0
1983.82,803.623,0
1988.67,801.591,0
1993.53,799.219,0
1998.38,796.485,0
2003.23,793.364,0
2008.08,789.831,0
2012.93,785.864,0
2017.78,781.438,1
2022.63,776.539,0
2027.48,771.19,0
2032.33,765.423,0
2037.18,759.272,0
2042.03,752.77,0
2046.88,745.948,0
2051.73,738.841,0
2056.58,731.479,0
2061.43,723.898,0
2066.28,716.128,0
2071.13,708.203,0
2075.98,700.156,0
2080.83,692.019,0
2085.68,683.826,0
2090.53,675.608,0
2095.38,667.399,0
2100.23,659.232,0
2105.08,651.139,0
2109.94,643.153,0
2114.79,635.306,0
2119.64,627.632,0
2124.49,620.163,0
2129.34,612.933,0
2134.19,605.973,0
2139.04,599.317,0
2143.89,592.997,1
2148.74,587.039,0
2153.59,581.44,0
2158.44,576.19,0
2163.29,571.28,0
2168.14,566.699,0
2172.99,562.437,0
2177.84,558.486,0
2182.69,554.833,0
2187.54,551.47,0
2192.39,548.387,0
2197.24,545.574,0
2202.09,543.021,0
2206.94,540.718,0
2211.79,538.654,0
2216.64,536.821,0
2221.5,535.208,0
2226.35,533.805,0
2231.2,532.603,0
2236.05,531.591,0
2240.9,530.759,0
2245.75,530.098,0
2250.6,529.597,0
2255.45,529.247,0
2260.3,529.038,0
2265.15,528.96,0
2270,529.002,1
2274.85,529.525,0
2279.7,529.991,0
2284.55,530.401,0
2289.4,530.758,0
2294.25,531.063,0
2299.1,531.316,0
2303.95,531.52,0
2308.8,531.675,0
2313.65,531.784,0
2318.5,531.846,0
2323.35,531.864,0
2328.2,531.839,0
2333.05,531.773,0
2337.91,531.666,0
2342.76,531.52,0
2347.61,531.336,0
2352.46,531.116,0
2357.31,530.861,0
2362.16,530.572,0
2367.01,530.252,0
2371.86,529.9,0
2376.71,529.518,0
2381.56,529.109,0
2386.41,528.672,0
2391.26,528.21,0
2396.11,527.724,0
2400.96,527.215,0
2405.81,526.684,0
2410.66,526.133,0
2415.51,525.564,0
2420.36,524.977,0
2425.21,524.373,0
2430.06,523.755,0
2434.91,523.124,0
2439.76,522.48,0
2444.61,521.826,0
2449.47,521.162,0
2454.32,520.49,0
2459.17,519.812,0
2464.02,519.128,0
2468.87,518.44,0
2473.72,517.749,0
2478.57,517.057,1
