Dystans (m),Wysokosc (m),Wezel
1411.47,1344.31,0
1416.32,1341.72,0
1421.17,1339.06,0
1426.03,1336.36,0
1430.88,1333.6,0
1435.73,1330.8,0
1440.58,1327.94,0
1445.43,1325.03,0
1450.28,1322.07,0
1455.13,1319.05,0
1459.98,1315.99,0
1464.83,1312.88,0
1469.68,1309.72,0
1474.53,1306.51,0
1479.38,1303.25,0
1484.23,1299.94,0
1489.08,1296.59,0
1493.93,1293.18,0
1498.78,1289.73,0
1503.63,1286.24,0
1508.48,1282.69,0
1513.33,1279.1,0
1518.18,1275.46,0
1523.03,1271.78,0
1527.88,1268.05,0
1532.73,1264.28,0
1537.58,1260.46,0
1542.44,1256.59,0
1547.29,1252.69,0
1552.14,1248.74,0
1556.99,1244.75,0
1561.84,1240.71,0
1566.69,1236.64,0
1571.54,1232.52,0
1576.39,1228.36,0
1581.24,1224.16,0
1586.09,1219.92,0
1590.94,1215.64,0
1595.79,1211.32,0
1600.64,1206.96,0
1605.49,1202.57,0
1610.34,1198.13,0
1615.19,1193.66,0
1620.04,1189.15,0
1624.89,1184.61,0
1629.74,1180.03,0
1634.59,1175.41,0
1639.44,1170.76,0
1644.29,1166.07,0
1649.14,1161.35,0
1654,1156.6,0
1658.85,1151.82,0
1663.7,1147,0
1668.55,1142.15,0
1673.4,1137.27,0
1678.25,1132.36,0
1683.1,1127.42,0
1687.95,1122.45,0
1692.8,1117.45,0
1697.65,1112.42,0
1702.5,1107.37,0
1707.35,1102.29,0
1712.2,1097.18,0
1717.05,1092.05,0
1721.9,1086.89,0
1726.75,1081.7,0
1731.6,1076.5,0
1736.45,1071.27,0
1741.3,1066.01,0
1746.15,1060.74,0
1751,1055.44,0
1755.85,1050.12,0
1760.7,1044.79,0
1765.56,1039.43,0
1770.41,1034.05,0
1775.26,1028.66,0
1780.11,1023.25,0
1784.96,1017.82,0
1789.81,1012.38,0
1794.66,1006.92,0
1799.51,1001.44,0
1804.36,995.957,0
1809.21,990.456,0
1814.06,984.943,0
1818.91,979.419,0
1823.76,973.883,0
1828.61,968.337,0
1833.46,962.782,0
1838.31,957.218,0
1843.16,951.646,0
1848.01,946.067,0
1852.86,940.481,0
1857.71,934.89,0
1862.56,929.294,0
1867.41,923.694,0
1872.26,918.09,0
1877.11,912.484,0
1881.97,906.877,0
1886.82,901.268,0
1891.67,895.66,0
1896.52,890.052,0
1901.37,884.446,0
1906.22,878.842,0
1911.07,873.242,0
1915.92,867.645,0
1920.77,862.054,0
1925.62,856.468,0
1930.47,850.889,0
1935.32,845.318,0
1940.17,839.754,0
1945.02,834.201,0
1949.87,828.657,0
1954.72,823.125,0
1959.57,817.604,0
1964.42,812.096,0
1969.27,806.602,0
1974.12,801.123,0
1978.97,795.659,0
1983.82,790.212,1
1988.67,784.782,0
1993.53,779.371,0
1998.38,773.979,0
2003.23,768.607,0
2008.08,763.257,0
2012.93,757.928,0
2017.78,752.623,0
2022.63,747.342,0
2027.48,742.086,0
2032.33,736.856,0
2037.18,731.653,0
2042.03,726.479,0
2046.88,721.333,0
2051.73,716.217,0
2056.58,711.133,0
2061.43,706.08,0
2066.28,701.061,0
2071.13,696.075,0
2075.98,691.125,0
2080.83,686.211,0
2085.68,681.335,0
2090.53,676.496,0
2095.38,671.697,0
2100.23,666.939,0
2105.08,662.221,0
2109.94,657.547,0
2114.79,652.916,0
2119.64,648.33,0
2124.49,643.789,0
2129.34,639.296,0
2134.19,634.85,0
2139.04,630.454,0
2143.89,626.108,0
2148.74,621.813,0
2153.59,617.571,0
2158.44,613.382,0
2163.29,609.248,0
2168.14,605.17,0
2172.99,601.149,0
2177.84,597.186,0
2182.69,593.283,0
2187.54,589.44,0
2192.39,585.658,0
2197.24,581.94,0
2202.09,578.285,0
2206.94,574.696,0
2211.79,571.173,0
2216.64,567.718,0
2221.5,564.332,0
2226.35,561.016,0
2231.2,557.77,0
2236.05,554.598,0
2240.9,551.499,0
2245.75,548.475,0
2250.6,545.527,0
2255.45,542.657,0
2260.3,539.865,0
2265.15,537.153,0
2270,534.523,0
2274.85,531.974,0
