Dystans (m),Wysokosc (m),Wezel
2157.45,1.72369,0
2173.92,1.80367,0
2190.39,1.88645,0
2206.86,1.97184,0
2223.33,2.05964,0
2239.8,2.14966,0
2256.27,2.24172,0
2272.74,2.33563,0
2289.21,2.4312,0
2305.68,2.52823,0
2322.14,2.62654,0
2338.61,2.72594,0
2355.08,2.82624,0
2371.55,2.92724,0
2388.02,3.02877,0
2404.49,3.13063,0
2420.96,3.23263,0
2437.43,3.33458,0
2453.9,3.4363,0
2470.37,3.53758,0
2486.84,3.63826,0
2503.3,3.73812,0
2519.77,3.83699,0
2536.24,3.93467,0
2552.71,4.03098,0
2569.18,4.12573,0
2585.65,4.21872,0
2602.12,4.30977,0
2618.59,4.39868,0
2635.06,4.48528,0
2651.53,4.56936,0
2668,4.65074,0
2684.46,4.72924,0
2700.93,4.80465,0
2717.4,4.87679,0
2733.87,4.94547,0
2750.34,5.01051,0
2766.81,5.07171,0
2783.28,5.12888,0
2799.75,5.18183,0
2816.22,5.23038,0
2832.69,5.27433,0
2849.16,5.3135,0
2865.62,5.34769,0
2882.09,5.37672,0
2898.56,5.4004,0
2915.03,5.41853,0
2931.5,5.43093,0
2947.97,5.43741,0
2964.44,5.43777,0
2980.91,5.43184,0
2997.38,5.41941,0
3013.85,5.40031,0
3030.32,5.37433,0
3046.79,5.3413,0
3063.25,5.30102,0
3079.72,5.2533,0
3096.19,5.19795,0
3112.66,5.13479,0
3129.13,5.06362,0
3145.6,4.98425,0
3162.07,4.8965,0
3178.54,4.80018,0
3195.01,4.69509,0
3211.48,4.58105,0
3227.95,4.45786,0
3244.41,4.32535,0
3260.88,4.18331,0
3277.35,4.03155,0
3293.82,3.8699,0
3310.29,3.69816,0
3326.76,3.51614,0
3343.23,3.32364,0
3359.7,3.12049,0
3376.17,2.90649,0
3392.64,2.68146,0
3409.11,2.44519,0
3425.57,2.19751,0
3442.04,1.93822,1
3458.51,1.90166,0
3474.98,1.87225,0
3491.45,1.84984,0
3507.92,1.83423,0
3524.39,1.82526,0
3540.86,1.82275,0
3557.33,1.82652,0
3573.8,1.83639,1
3590.27,1.92885,0
3606.73,2.01878,0
3623.2,2.10621,0
3639.67,2.19118,0
3656.14,2.27371,0
3672.61,2.35383,0
3689.08,2.43159,0
3705.55,2.507,0
3722.02,2.58009,0
3738.49,2.65091,0
3754.96,2.71948,0
3771.43,2.78582,0
3787.89,2.84998,0
3804.36,2.91197,0
3820.83,2.97184,0
3837.3,3.02961,0
3853.77,3.08532,0
3870.24,3.13899,0
3886.71,3.19065,0
3903.18,3.24034,0
3919.65,3.28808,0
3936.12,3.33392,0
3952.59,3.37787,0
3969.06,3.41996,0
3985.52,3.46024,0
4001.99,3.49872,0
4018.46,3.53545,0
4034.93,3.57045,0
4051.4,3.60374,0
4067.87,3.63537,0
4084.34,3.66537,0
4100.81,3.69375,0
4117.28,3.72057,0
4133.75,3.74583,0
4150.22,3.76959,0
4166.68,3.79185,0
4183.15,3.81267,0
4199.62,3.83206,0
4216.09,3.85007,0
4232.56,3.86671,0
4249.03,3.88202,0
4265.5,3.89603,0
4281.97,3.90878,0
4298.44,3.92028,0
4314.91,3.93058,0
4331.38,3.9397,0
4347.84,3.94768,0
4364.31,3.95454,0
4380.78,3.96031,0
4397.25,3.96504,0
4413.72,3.96874,0
4430.19,3.97144,0
4446.66,3.97319,0
4463.13,3.974,0
4479.6,3.97392,0
4496.07,3.97296,1
4512.54,3.96159,0
4529,3.94988,0
4545.47,3.9378,0
4561.94,3.92533,0
4578.41,3.91245,0
4594.88,3.89913,0
4611.35,3.88534,0
4627.82,3.87106,0
4644.29,3.85626,0
4660.76,3.84093,0
4677.23,3.82503,0
4693.7,3.80855,0
4710.16,3.79145,0
4726.63,3.77372,0
4743.1,3.75532,0
4759.57,3.73624,0
4776.04,3.71644,0
4792.51,3.69591,0
4808.98,3.67462,0
4825.45,3.65255,0
4841.92,3.62966,0
4858.39,3.60594,0
4874.86,3.58136,0
4891.33,3.55589,0
4907.79,3.52952,0
4924.26,3.50221,0
4940.73,3.47395,0
4957.2,3.4447,0
4973.67,3.41445,0
4990.14,3.38316,0
5006.61,3.35082,0
5023.08,3.3174,0
5039.55,3.28287,0
5056.02,3.24721,0
5072.49,3.2104,0
5088.95,3.17241,0
5105.42,3.13321,0
5121.89,3.09278,0
5138.36,3.0511,0
5154.83,3.00814,0
5171.3,2.96388,0
5187.77,2.9183,0
5204.24,2.87135,0
5220.71,2.82304,0
5237.18,2.77332,0
5253.65,2.72217,0
5270.11,2.66958,0
5286.58,2.61551,0
5303.05,2.55994,0
5319.52,2.50284,0
5335.99,2.4442,0
5352.46,2.38398,0
5368.93,2.32216,0
5385.4,2.25872,0
5401.87,2.19364,0
5418.34,2.12688,0
5434.81,2.05842,0
5451.27,1.98824,0
5467.74,1.91632,0
5484.21,1.84262,0
5500.68,1.76713,0
5517.15,1.68982,0
5533.62,1.61066,0
5550.09,1.52963,0
5566.56,1.44671,0
5583.03,1.36187,0
5599.5,1.27509,0
5615.97,1.18634,0
5632.44,1.09559,0
5648.9,1.00283,0
5665.37,0.908025,0
5681.84,0.811155,0
5698.31,0.712193,1
5714.78,0.685039,0
5731.25,0.657842,0
5747.72,0.63149,0
5764.19,0.606873,0
5780.66,0.58488,0
5797.13,0.566401,0
5813.6,0.552326,0
5830.06,0.543543,0
5846.53,0.540942,0
5863,0.545412,0
5879.47,0.557844,0
5895.94,0.579125,0
5912.41,0.610146,0
5928.88,0.651796,0
5945.35,0.704964,0
5961.82,0.77054,0
5978.29,0.849414,0
5994.76,0.942474,0
6011.22,1.05061,0
6027.69,1.17471,0
6044.16,1.31567,0
6060.63,1.47437,0
6077.1,1.6517,0
6093.57,1.84856,0
6110.04,2.06583,1
6126.51,2.28215,0
6142.98,2.51408,0
6159.45,2.75681,0
6175.92,3.00556,0
6192.38,3.2555,0
6208.85,3.50185,0
6225.32,3.7398,0
6241.79,3.96454,0
6258.26,4.17128,0
6274.73,4.35521,0
6291.2,4.51153,0
6307.67,4.63544,0
6324.14,4.72213,0
6340.61,4.76681,0
6357.08,4.76466,0
6373.54,4.7109,0
6390.01,4.60071,0
6406.48,4.42929,0
6422.95,4.19185,0
6439.42,3.88358,0
6455.89,3.49967,0
6472.36,3.03533,0
6488.83,2.48575,0
6505.3,1.84614,1
6521.77,2.07995,0
6538.24,2.27578,0
6554.71,2.40403,0
6571.17,2.43512,0
6587.64,2.33945,0
6604.11,2.08744,1
6620.58,-1.80256,0
6637.05,-5.99678,0
6653.52,-10.3176,0
6669.99,-14.5876,0
6686.46,-18.629,0
6702.93,-22.2642,0
6719.4,-25.3158,0
6735.87,-27.6062,0
6752.33,-28.9576,0
6768.8,-29.1927,0
6785.27,-28.1337,0
6801.74,-25.6031,0
6818.21,-21.4233,0
6834.68,-15.4168,0
6851.15,-7.40591,0
6867.62,2.7869,1
6884.09,0.464185,0
6900.56,-1.11402,0
6917.03,-1.96447,0
6933.49,-2.10392,0
6949.96,-1.54915,0
6966.43,-0.316893,0
6982.9,1.57608,1
6999.37,7.00223,0
7015.84,11.8978,0
7032.31,16.2782,0
7048.78,20.1588,0
7065.25,23.5549,0
7081.72,26.4821,0
7098.19,28.9555,0
7114.65,30.9907,0
7131.12,32.6031,0
7147.59,33.8079,0
7164.06,34.6207,0
7180.53,35.0567,0
7197,35.1313,0
7213.47,34.8601,0
7229.94,34.2582,0
7246.41,33.3412,0
7262.88,32.1244,0
7279.35,30.6231,0
7295.81,28.8529,0
7312.28,26.829,0
7328.75,24.5668,0
7345.22,22.0818,0
7361.69,19.3893,0
7378.16,16.5047,0
7394.63,13.4434,0
7411.1,10.2207,0
7427.57,6.85215,0
7444.04,3.353,0
7460.51,-0.261319,0
7476.98,-3.97543,0
7493.44,-7.77393,0
7509.91,-11.6415,0
7526.38,-15.5626,0
7542.85,-19.522,0
7559.32,-23.5043,0
7575.79,-27.494,0
7592.26,-31.4758,0
7608.73,-35.4344,0
7625.2,-39.3542,0
7641.67,-43.22,0
7658.14,-47.0163,0
7674.6,-50.7278,0
7691.07,-54.3391,0
7707.54,-57.8348,0
7724.01,-61.1994,0
7740.48,-64.4177,0
7756.95,-67.4743,0
7773.42,-70.3536,0
7789.89,-73.0405,0
7806.36,-75.5194,0
7822.83,-77.775,0
7839.3,-79.792,0
7855.76,-81.5548,0
7872.23,-83.0482,0
7888.7,-84.2568,0
7905.17,-85.1651,0
7921.64,-85.7578,0
7938.11,-86.0195,0
7954.58,-85.9348,0
7971.05,-85.4884,0
7987.52,-84.6648,0
8003.99,-83.4486,0
8020.46,-81.8245,0
8036.92,-79.7771,0
8053.39,-77.291,0
8069.86,-74.3508,0
8086.33,-70.9412,0
8102.8,-67.0467,0
8119.27,-62.6519,0
8135.74,-57.7416,0
8152.21,-52.3002,0
8168.68,-46.3124,0
8185.15,-39.7628,0
8201.62,-32.6361,0
8218.09,-24.9168,0
8234.55,-16.5896,0
8251.02,-7.63905,0
8267.49,1.9502,1
8283.96,3.16003,0
8300.43,4.00763,0
8316.9,4.5383,0
8333.37,4.79731,0
8349.84,4.82993,0
8366.31,4.68144,0
8382.78,4.39712,0
8399.25,4.02225,0
8415.71,3.6021,1
