Dystans (m),Wysokosc (m),Wezel
0,520.283,1
4.85043,520.713,0
9.70085,521.08,0
14.5513,521.323,0
19.4017,521.378,0
24.2521,521.184,0
29.1026,520.677,1
33.953,323.77,0
38.8034,122.305,0
43.6538,-83.3405,0
48.5043,-292.79,0
53.3547,-505.666,0
58.2051,-721.591,0
63.0555,-940.188,0
67.906,-1161.08,0
72.7564,-1383.89,0
77.6068,-1608.24,0
82.4572,-1833.75,0
87.3077,-2060.05,0
92.1581,-2286.76,0
97.0085,-2513.5,0
101.859,-2739.9,0
106.709,-2965.57,0
111.56,-3190.14,0
116.41,-3413.23,0
121.261,-3634.47,0
126.111,-3853.48,0
130.961,-4069.88,0
135.812,-4283.3,0
140.662,-4493.35,0
145.513,-4699.66,0
150.363,-4901.85,0
155.214,-5099.55,0
160.064,-5292.37,0
164.914,-5479.95,0
169.765,-5661.9,0
174.615,-5837.85,0
179.466,-6007.41,0
184.316,-6170.22,0
189.167,-6325.9,0
194.017,-6474.06,0
198.867,-6614.33,0
203.718,-6746.33,0
208.568,-6869.69,0
213.419,-6984.03,0
218.269,-7088.97,0
223.12,-7184.14,0
227.97,-7269.15,0
232.82,-7343.64,0
237.671,-7407.21,0
242.521,-7459.5,0
247.372,-7500.13,0
252.222,-7528.72,0
257.073,-7544.9,0
261.923,-7548.28,0
266.773,-7538.49,0
271.624,-7515.16,0
276.474,-7477.9,0
281.325,-7426.33,0
286.175,-7360.09,0
291.026,-7278.79,0
295.876,-7182.06,0
300.726,-7069.52,0
305.577,-6940.79,0
310.427,-6795.49,0
315.278,-6633.25,0
320.128,-6453.7,0
324.979,-6256.44,0
329.829,-6041.11,0
334.679,-5807.33,0
339.53,-5554.73,0
344.38,-5282.91,0
349.231,-4991.52,0
354.081,-4680.16,0
358.932,-4348.47,0
363.782,-3996.06,0
368.632,-3622.56,0
373.483,-3227.59,0
378.333,-2810.78,0
383.184,-2371.74,0
388.034,-1910.1,0
392.884,-1425.49,0
397.735,-917.518,0
402.585,-385.817,0
407.436,169.994,0
412.286,750.292,1
417.137,645.241,0
421.987,549.307,0
426.837,462.208,0
431.688,383.662,0
436.538,313.389,0
441.389,251.106,0
446.239,196.532,0
451.09,149.385,0
455.94,109.383,0
460.79,76.2456,0
465.641,49.6906,0
470.491,29.4364,0
475.342,15.2014,0
480.192,6.70403,0
485.043,3.6627,0
489.893,5.79582,0
494.743,12.8218,0
499.594,24.459,0
504.444,40.4259,0
509.295,60.4408,0
514.145,84.2223,0
518.996,111.489,0
523.846,141.958,0
528.696,175.349,0
533.547,211.381,0
538.397,249.771,0
543.248,290.237,0
548.098,332.5,0
552.949,376.275,0
557.799,421.283,0
562.649,467.242,0
567.5,513.869,0
572.35,560.884,0
577.201,608.004,0
582.051,654.949,0
586.902,701.436,0
591.752,747.184,0
596.602,791.912,1
601.453,824.663,0
606.303,854.786,0
611.154,882.363,0
616.004,907.477,0
620.855,930.209,0
625.705,950.642,0
630.555,968.859,0
635.406,984.941,0
640.256,998.97,0
645.107,1011.03,0
649.957,1021.2,0
654.807,1029.57,0
659.658,1036.21,0
664.508,1041.21,0
669.359,1044.65,0
674.209,1046.62,0
679.06,1047.19,0
683.91,1046.45,0
688.76,1044.47,0
693.611,1041.35,0
698.461,1037.17,0
703.312,1032,0
708.162,1025.93,0
713.013,1019.04,0
717.863,1011.41,0
722.713,1003.13,0
727.564,994.281,0
732.414,984.938,0
737.265,975.187,0
742.115,965.111,0
746.966,954.791,0
751.816,944.31,0
756.666,933.75,0
761.517,923.193,0
766.367,912.722,0
771.218,902.418,0
776.068,892.365,0
780.919,882.643,0
785.769,873.336,0
790.619,864.526,0
795.47,856.294,0
800.32,848.724,0
805.171,841.896,1
810.021,834.309,0
814.872,827.363,0
819.722,821.041,0
824.572,815.322,0
829.423,810.187,0
834.273,805.618,0
839.124,801.595,0
843.974,798.099,0
848.825,795.111,0
853.675,792.612,0
858.525,790.582,0
863.376,789.003,0
868.226,787.856,0
873.077,787.12,0
877.927,786.778,0
882.778,786.81,0
887.628,787.196,0
892.478,787.918,0
897.329,788.957,0
902.179,790.293,0
907.03,791.907,0
911.88,793.78,0
916.73,795.894,0
921.581,798.228,0
926.431,800.764,0
931.282,803.482,0
936.132,806.364,0
940.983,809.39,0
945.833,812.541,0
950.683,815.798,0
955.534,819.142,0
960.384,822.553,0
965.235,826.013,0
970.085,829.503,0
974.936,833.003,0
979.786,836.493,0
984.636,839.956,0
989.487,843.372,0
994.337,846.721,0
999.188,849.985,0
1004.04,853.145,1
1008.89,855.279,0
1013.74,857.201,0
1018.59,858.919,0
1023.44,860.44,0
1028.29,861.77,0
1033.14,862.918,0
1037.99,863.891,0
1042.84,864.697,0
1047.69,865.342,0
1052.54,865.834,0
1057.39,866.181,0
1062.24,866.39,0
1067.09,866.468,0
1071.94,866.422,0
1076.79,866.261,0
1081.64,865.991,0
1086.5,865.621,0
1091.35,865.156,0
1096.2,864.605,0
1101.05,863.976,0
1105.9,863.275,0
1110.75,862.509,0
1115.6,861.687,0
1120.45,860.816,0
1125.3,859.902,0
1130.15,858.955,0
1135,857.98,0
1139.85,856.985,0
1144.7,855.978,0
1149.55,854.966,0
1154.4,853.956,0
1159.25,852.956,0
1164.1,851.974,0
1168.95,851.016,0
1173.8,850.09,0
1178.65,849.203,0
1183.5,848.364,0
1188.35,847.578,0
1193.2,846.854,0
1198.06,846.2,0
1202.91,845.621,0
1207.76,845.127,0
1212.61,844.723,0
1217.46,844.418,0
1222.31,844.219,0
1227.16,844.134,1
1232.01,843.347,0
1236.86,842.614,0
1241.71,841.935,0
1246.56,841.308,0
1251.41,840.735,0
1256.26,840.214,0
1261.11,839.745,0
1265.96,839.328,0
1270.81,838.962,0
1275.66,838.646,0
1280.51,838.382,0
1285.36,838.168,0
1290.21,838.004,0
1295.06,837.889,0
1299.91,837.823,0
1304.76,837.807,0
1309.61,837.838,0
1314.47,837.918,0
1319.32,838.046,0
1324.17,838.221,0
1329.02,838.443,0
1333.87,838.711,0
1338.72,839.026,0
1343.57,839.387,0
1348.42,839.793,0
1353.27,840.245,0
1358.12,840.741,0
1362.97,841.282,0
1367.82,841.867,0
1372.67,842.496,0
1377.52,843.169,0
1382.37,843.884,0
1387.22,844.642,0
1392.07,845.443,0
1396.92,846.285,0
1401.77,847.169,0
1406.62,848.094,1
1411.47,847.411,0
1416.32,846.76,1
1421.17,846.024,0
1426.03,845.26,0
1430.88,844.495,0
1435.73,843.756,0
1440.58,843.073,1
1445.43,842.572,0
1450.28,842.151,0
1455.13,841.778,0
1459.98,841.422,0
1464.83,841.054,0
1469.68,840.641,1
1474.53,806.396,0
1479.38,770.886,0
1484.23,734.28,0
1489.08,696.742,0
1493.93,658.44,0
1498.78,619.54,0
1503.63,580.208,0
1508.48,540.611,0
1513.33,500.915,0
1518.18,461.287,0
1523.03,421.893,0
1527.88,382.9,0
1532.73,344.473,0
1537.58,306.781,0
1542.44,269.988,0
1547.29,234.262,0
1552.14,199.769,0
1556.99,166.675,0
1561.84,135.147,0
1566.69,105.351,0
1571.54,77.4534,0
1576.39,51.6213,0
1581.24,28.0209,0
1586.09,6.8185,0
1590.94,-11.8194,0
1595.79,-27.7263,0
1600.64,-40.7358,0
1605.49,-50.6815,0
1610.34,-57.3968,0
1615.19,-60.7154,0
1620.04,-60.4707,0
1624.89,-56.4964,0
1629.74,-48.6259,0
1634.59,-36.6929,0
1639.44,-20.5308,0
1644.29,0.026752,0
1649.14,25.1462,0
1654,54.9941,0
1658.85,89.7368,0
1663.7,129.541,0
1668.55,174.573,0
1673.4,224.998,0
1678.25,280.985,0
1683.1,342.699,0
1687.95,410.306,0
1692.8,483.973,0
1697.65,563.867,0
1702.5,650.153,0
1707.35,742.999,0
1712.2,842.571,1
1717.05,829.498,0
1721.9,819.109,0
1726.75,811.191,0
1731.6,805.529,0
1736.45,801.911,0
1741.3,800.122,0
1746.15,799.95,0
1751,801.18,0
1755.85,803.6,0
1760.7,806.995,0
1765.56,811.153,0
1770.41,815.859,0
1775.26,820.9,0
1780.11,826.064,0
1784.96,831.135,0
1789.81,835.9,0
1794.66,840.147,0
1799.51,843.662,0
1804.36,846.23,0
1809.21,847.639,0
1814.06,847.675,0
1818.91,846.124,0
1823.76,842.773,0
1828.61,837.409,0
1833.46,829.817,0
1838.31,819.785,1
1843.16,817.92,0
1848.01,817.209,0
1852.86,816.978,0
1857.71,816.552,0
1862.56,815.255,1
1867.41,814.611,1
1872.26,813.414,0
1877.11,811.52,0
1881.97,809.277,0
1886.82,807.034,0
1891.67,805.137,0
1896.52,803.935,0
1901.37,803.775,0
1906.22,805.005,1
1911.07,803.047,0
1915.92,801.415,0
1920.77,800.09,0
1925.62,799.052,1
1930.47,793.514,0
1935.32,787.517,0
1940.17,781.099,0
1945.02,774.298,0
1949.87,767.151,0
1954.72,759.698,0
1959.57,751.976,0
1964.42,744.023,0
1969.27,735.878,0
1974.12,727.579,0
1978.97,719.164,0
1983.82,710.671,0
1988.67,702.138,0
1993.53,693.603,0
1998.38,685.105,0
2003.23,676.682,0
2008.08,668.371,0
2012.93,660.211,0
2017.78,652.24,0
2022.63,644.497,0
2027.48,637.019,0
2032.33,629.845,0
2037.18,623.012,0
2042.03,616.559,0
2046.88,610.524,0
2051.73,604.945,0
2056.58,599.861,0
2061.43,595.309,0
2066.28,591.327,0
2071.13,587.954,0
2075.98,585.228,0
2080.83,583.188,0
2085.68,581.87,0
2090.53,581.313,0
2095.38,581.557,0
2100.23,582.637,0
2105.08,584.594,0
2109.94,587.464,0
2114.79,591.287,0
2119.64,596.099,0
2124.49,601.941,0
2129.34,608.848,1
2134.19,602.387,0
2139.04,596.297,0
2143.89,590.568,0
2148.74,585.191,0
2153.59,580.157,0
2158.44,575.456,0
2163.29,571.079,0
2168.14,567.017,0
2172.99,563.26,0
2177.84,559.8,0
2182.69,556.627,0
2187.54,553.731,0
2192.39,551.104,0
2197.24,548.735,0
2202.09,546.617,0
2206.94,544.739,0
2211.79,543.093,0
2216.64,541.668,0
2221.5,540.456,0
2226.35,539.447,0
2231.2,538.632,0
2236.05,538.002,0
2240.9,537.548,1
2245.75,538.322,0
2250.6,539.023,0
2255.45,539.652,0
2260.3,540.209,0
2265.15,540.698,0
2270,541.119,0
2274.85,541.474,0
2279.7,541.764,0
2284.55,541.991,0
2289.4,542.157,0
2294.25,542.263,0
2299.1,542.31,0
2303.95,542.301,0
2308.8,542.236,0
2313.65,542.118,0
2318.5,541.947,0
2323.35,541.726,0
2328.2,541.455,0
2333.05,541.137,0
2337.91,540.772,0
2342.76,540.363,0
2347.61,539.911,0
2352.46,539.418,0
2357.31,538.884,0
2362.16,538.313,0
2367.01,537.704,0
2371.86,537.06,0
2376.71,536.382,0
2381.56,535.672,0
2386.41,534.931,0
2391.26,534.161,0
2396.11,533.363,0
2400.96,532.539,0
2405.81,531.69,0
2410.66,530.819,0
2415.51,529.926,0
2420.36,529.013,0
2425.21,528.081,0
2430.06,527.133,0
2434.91,526.169,0
2439.76,525.191,0
2444.61,524.201,0
2449.47,523.201,0
2454.32,522.191,0
2459.17,521.173,0
2464.02,520.15,0
2468.87,519.121,0
2473.72,518.09,0
2478.57,517.057,1
