Dystans (m),Wysokosc (m),Wezel
0,1521.94,1
59.9514,1511.86,0
119.903,1493.6,0
179.854,1468.47,0
239.806,1437.7,0
299.757,1402.42,0
359.708,1363.66,1
419.66,1322.35,0
479.611,1279.34,0
539.562,1235.41,0
599.514,1191.26,0
659.465,1147.5,0
719.417,1104.69,0
779.368,1063.31,0
839.319,1023.8,0
899.271,986.53,0
959.222,951.811,0
1019.17,919.913,0
1079.12,891.056,0
1139.08,865.417,0
1199.03,843.129,0
1258.98,824.292,0
1318.93,808.967,0
1378.88,797.184,0
1438.83,788.941,0
1498.78,784.212,0
1558.74,782.944,0
1618.69,785.059,0
1678.64,790.462,0
1738.59,799.036,0
1798.54,810.649,0
1858.49,825.153,0
1918.44,842.389,0
1978.4,862.183,0
2038.35,884.354,0
2098.3,908.71,0
2158.25,935.055,0
2218.2,963.185,0
2278.15,992.893,0
2338.1,1023.97,0
2398.06,1056.2,0
2458.01,1089.37,0
2517.96,1123.27,0
2577.91,1157.68,0
2637.86,1192.4,0
2697.81,1227.21,0
2757.76,1261.92,0
2817.72,1296.32,0
2877.67,1330.22,0
2937.62,1363.42,0
2997.57,1395.75,1
3057.52,1427.02,0
3117.47,1457.07,0
3177.42,1485.73,0
3237.37,1512.85,1
3297.33,1538.28,0
3357.28,1561.88,0
3417.23,1583.52,0
3477.18,1603.07,0
3537.13,1620.43,0
3597.08,1635.49,0
3657.03,1648.16,0
3716.99,1658.35,0
3776.94,1665.98,0
3836.89,1670.99,0
3896.84,1673.32,0
3956.79,1672.91,0
4016.74,1669.74,0
4076.69,1663.77,0
4136.65,1654.97,0
4196.6,1643.34,0
4256.55,1628.87,0
4316.5,1611.57,0
4376.45,1591.44,0
4436.4,1568.52,0
4496.35,1542.82,0
4556.31,1514.38,0
4616.26,1483.25,0
4676.21,1449.48,0
4736.16,1413.13,1
4796.11,1374.26,0
4856.06,1332.93,0
4916.01,1289.24,0
4975.96,1243.26,0
5035.92,1195.07,0
5095.87,1144.78,0
5155.82,1092.47,0
5215.77,1038.26,0
5275.72,982.251,0
5335.67,924.55,0
5395.62,865.273,0
5455.58,804.537,0
5515.53,742.464,0
5575.48,679.176,0
5635.43,614.799,0
5695.38,549.459,0
5755.33,483.286,0
5815.28,416.409,0
5875.24,348.96,0
5935.19,281.072,0
5995.14,212.875,0
6055.09,144.503,0
6115.04,76.0868,0
6174.99,7.75933,0
6234.94,-60.349,0
6294.9,-128.108,0
6354.85,-195.39,0
6414.8,-262.068,0
6474.75,-328.016,0
6534.7,-393.112,0
6594.65,-457.234,0
6654.6,-520.265,0
6714.55,-582.09,0
6774.51,-642.596,0
6834.46,-701.673,0
6894.41,-759.217,0
6954.36,-815.125,0
7014.31,-869.299,0
7074.26,-921.644,0
7134.21,-972.07,0
7194.17,-1020.49,0
7254.12,-1066.82,0
7314.07,-1110.99,0
7374.02,-1152.92,0
7433.97,-1192.55,0
7493.92,-1229.81,0
7553.87,-1264.64,0
7613.83,-1297,0
7673.78,-1326.82,0
7733.73,-1354.08,0
7793.68,-1378.72,0
7853.63,-1400.73,0
7913.58,-1420.06,0
7973.53,-1436.71,0
8033.49,-1450.64,0
8093.44,-1461.86,0
8153.39,-1470.35,0
8213.34,-1476.11,0
8273.29,-1479.15,0
8333.24,-1479.46,0
8393.19,-1477.08,0
8453.15,-1472.02,0
8513.1,-1464.29,0
8573.05,-1453.93,0
8633,-1440.98,0
8692.95,-1425.47,0
8752.9,-1407.43,0
8812.85,-1386.93,0
8872.8,-1364.01,0
