Dystans (m),Wysokosc (m),Wezel
0,1521.94,1
59.9514,7331.18,0
119.903,12177,0
179.854,16160.2,0
239.806,19373.8,0
299.757,21903.3,0
359.708,23827.1,0
419.66,25216.9,0
479.611,26138.6,0
539.562,26652.2,0
599.514,26812.3,0
659.465,26668.8,0
719.417,26266.8,0
779.368,25647,0
839.319,24846.3,0
899.271,23898,0
959.222,22831.6,0
1019.17,21674,0
1079.12,20448.6,0
1139.08,19176.5,0
1199.03,17876.2,0
1258.98,16564,0
1318.93,15253.9,0
1378.88,13958.3,0
1438.83,12687.6,0
1498.78,11450.7,0
1558.74,10255,0
1618.69,9106.83,0
1678.64,8011.01,0
1738.59,6971.47,0
1798.54,5991.13,0
1858.49,5072.08,0
1918.44,4215.61,0
1978.4,3422.34,0
2038.35,2692.31,0
2098.3,2025.02,0
2158.25,1419.51,1
2218.2,874.416,0
2278.15,388.062,0
2338.1,-41.5332,0
2398.06,-416.579,0
2458.01,-739.482,0
2517.96,-1012.8,0
2577.91,-1239.2,0
2637.86,-1421.46,0
2697.81,-1562.37,0
2757.76,-1664.79,0
2817.72,-1731.56,0
2877.67,-1765.51,0
2937.62,-1769.44,0
2997.57,-1746.11,0
3057.52,-1698.18,0
3117.47,-1628.27,0
3177.42,-1538.9,0
3237.37,-1432.49,0
3297.33,-1311.37,0
3357.28,-1177.75,0
3417.23,-1033.74,0
3477.18,-881.31,0
3537.13,-722.341,0
3597.08,-558.578,0
3657.03,-391.653,0
3716.99,-223.075,0
3776.94,-54.2368,0
3836.89,113.586,0
3896.84,279.231,0
3956.79,441.649,0
4016.74,599.898,0
4076.69,753.141,0
4136.65,900.643,0
4196.6,1041.77,0
4256.55,1175.96,0
4316.5,1302.78,1
4376.45,1421.84,0
4436.4,1532.85,0
4496.35,1635.6,0
4556.31,1729.92,0
4616.26,1815.75,0
4676.21,1893.06,0
4736.16,1961.87,0
4796.11,2022.28,0
4856.06,2074.42,0
4916.01,2118.45,0
4975.96,2154.6,0
5035.92,2183.11,0
5095.87,2204.25,0
5155.82,2218.34,0
5215.77,2225.68,0
5275.72,2226.64,0
5335.67,2221.57,0
5395.62,2210.84,0
5455.58,2194.85,0
5515.53,2173.96,0
5575.48,2148.59,0
5635.43,2119.13,0
5695.38,2085.97,0
5755.33,2049.5,0
5815.28,2010.11,0
5875.24,1968.18,0
5935.19,1924.09,0
5995.14,1878.18,0
6055.09,1830.82,0
6115.04,1782.34,0
6174.99,1733.06,0
6234.94,1683.3,0
6294.9,1633.35,0
6354.85,1583.49,0
6414.8,1533.98,0
6474.75,1485.06,1
6534.7,1436.97,0
6594.65,1389.91,0
6654.6,1344.08,0
6714.55,1299.66,0
6774.51,1256.8,0
6834.46,1215.64,0
6894.41,1176.32,0
6954.36,1138.93,0
7014.31,1103.58,0
7074.26,1070.33,0
7134.21,1039.24,0
7194.17,1010.37,0
7254.12,983.75,0
7314.07,959.389,0
7374.02,937.296,0
7433.97,917.465,0
7493.92,899.878,0
7553.87,884.504,0
7613.83,871.304,0
7673.78,860.23,0
7733.73,851.223,0
7793.68,844.219,0
7853.63,839.145,0
7913.58,835.921,0
7973.53,834.464,0
8033.49,834.682,0
8093.44,836.482,0
8153.39,839.767,0
8213.34,844.435,0
8273.29,850.385,0
8333.24,857.511,0
8393.19,865.709,0
8453.15,874.872,0
8513.1,884.894,0
8573.05,895.672,0
8633,907.099,1
8692.95,919.076,0
8752.9,931.5,0
8812.85,944.276,0
8872.8,957.307,0
8932.76,970.502,0
8992.71,983.774,0
9052.66,997.038,0
9112.61,1010.21,0
9172.56,1023.23,0
9232.51,1036.01,0
9292.46,1048.48,0
9352.42,1060.6,0
9412.37,1072.29,0
9472.32,1083.52,0
9532.27,1094.23,0
9592.22,1104.38,0
9652.17,1113.94,0
9712.12,1122.87,0
9772.08,1131.15,0
9832.03,1138.76,0
9891.98,1145.68,0
9951.93,1151.91,0
10011.9,1157.43,0
10071.8,1162.24,0
10131.8,1166.35,0
10191.7,1169.77,0
10251.7,1172.5,0
10311.6,1174.56,0
10371.6,1175.97,0
10431.5,1176.75,0
10491.5,1176.92,0
10551.4,1176.53,0
10611.4,1175.59,0
10671.3,1174.14,0
10731.3,1172.21,0
10791.2,1169.86,1
10851.2,1167.11,0
10911.2,1164,0
