Dystans (m),Wysokosc (m),Wezel
0,1521.94,1
59.9514,1787.43,0
119.903,1978.76,0
179.854,2021.78,0
239.806,1842.33,0
299.757,1366.26,1
359.708,1423.21,0
419.66,1341.26,1
479.611,843.495,0
539.562,435.847,0
599.514,112.004,0
659.465,-134.344,0
719.417,-309.51,0
779.368,-419.806,0
839.319,-471.544,0
899.271,-471.034,0
959.222,-424.59,0
1019.17,-338.522,0
1079.12,-219.143,0
1139.08,-72.7642,0
1199.03,94.3023,0
1258.98,275.745,0
1318.93,465.252,0
1378.88,656.511,0
1438.83,843.211,0
1498.78,1019.04,0
1558.74,1177.69,0
1618.69,1312.84,0
1678.64,1418.18,0
1738.59,1487.41,0
1798.54,1514.2,0
1858.49,1492.26,0
1918.44,1415.26,0
1978.4,1276.89,1
2038.35,1413.33,0
2098.3,1527.7,0
2158.25,1621.42,0
2218.2,1695.91,0
2278.15,1752.59,0
2338.1,1792.88,0
2398.06,1818.22,0
2458.01,1830.01,0
2517.96,1829.68,0
2577.91,1818.66,0
2637.86,1798.36,0
2697.81,1770.21,0
2757.76,1735.63,0
2817.72,1696.04,0
2877.67,1652.86,0
2937.62,1607.52,0
2997.57,1561.43,0
3057.52,1516.03,0
3117.47,1472.72,1
3177.42,1529.29,0
3237.37,1568.82,0
3297.33,1592.06,0
3357.28,1599.77,1
3417.23,1522.05,0
3477.18,1453.49,0
3537.13,1393.65,0
3597.08,1342.1,0
3657.03,1298.39,0
3716.99,1262.09,0
3776.94,1232.77,0
3836.89,1209.99,0
3896.84,1193.3,0
3956.79,1182.28,0
4016.74,1176.48,0
4076.69,1175.48,0
4136.65,1178.82,0
4196.6,1186.08,0
4256.55,1196.82,0
4316.5,1210.6,0
4376.45,1226.99,0
4436.4,1245.54,0
4496.35,1265.82,0
4556.31,1287.4,0
4616.26,1309.83,0
4676.21,1332.68,0
4736.16,1355.51,0
4796.11,1377.89,0
4856.06,1399.38,0
4916.01,1419.53,0
4975.96,1437.92,0
5035.92,1454.11,0
5095.87,1467.66,0
5155.82,1478.14,0
5215.77,1485.1,0
5275.72,1488.11,0
5335.67,1486.73,0
5395.62,1480.52,0
5455.58,1469.06,0
5515.53,1451.89,1
5575.48,1458.97,0
5635.43,1462.77,0
5695.38,1463.56,0
5755.33,1461.57,0
5815.28,1457.05,0
