Dystans (m),Wysokosc (m),Wezel
0,520.283,1
4.85043,616.368,0
9.70085,706.009,0
14.5513,789.487,0
19.4017,867.07,0
24.2521,939.022,0
29.1026,1005.6,0
33.953,1067.04,0
38.8034,1123.58,0
43.6538,1175.46,0
48.5043,1222.9,0
53.3547,1266.11,0
58.2051,1305.29,0
63.0555,1340.65,0
67.906,1372.38,0
72.7564,1400.66,0
77.6068,1425.68,0
82.4572,1447.61,0
87.3077,1466.61,0
92.1581,1482.85,0
97.0085,1496.48,0
101.859,1507.64,0
106.709,1516.49,0
111.56,1523.17,0
116.41,1527.79,0
121.261,1530.5,0
126.111,1531.41,0
130.961,1530.64,0
135.812,1528.31,0
140.662,1524.52,0
145.513,1519.37,0
150.363,1512.97,0
155.214,1505.42,0
160.064,1496.79,0
164.914,1487.18,0
169.765,1476.68,0
174.615,1465.36,0
179.466,1453.3,0
184.316,1440.57,0
189.167,1427.24,0
194.017,1413.37,0
198.867,1399.04,0
203.718,1384.29,0
208.568,1369.19,0
213.419,1353.78,0
218.269,1338.12,0
223.12,1322.26,0
227.97,1306.25,0
232.82,1290.12,0
237.671,1273.91,0
242.521,1257.67,0
247.372,1241.43,0
252.222,1225.23,0
257.073,1209.09,0
261.923,1193.04,0
266.773,1177.12,0
271.624,1161.35,0
276.474,1145.75,0
281.325,1130.34,0
286.175,1115.15,0
291.026,1100.2,0
295.876,1085.5,0
300.726,1071.06,0
305.577,1056.91,0
310.427,1043.05,0
315.278,1029.5,0
320.128,1016.27,0
324.979,1003.36,0
329.829,990.79,0
334.679,978.562,0
339.53,966.682,0
344.38,955.156,0
349.231,943.988,0
354.081,933.181,0
358.932,922.738,0
363.782,912.659,0
368.632,902.947,0
373.483,893.601,0
378.333,884.62,0
383.184,876.003,0
388.034,867.749,0
392.884,859.856,0
397.735,852.319,0
402.585,845.136,0
407.436,838.303,0
412.286,831.815,0
417.137,825.668,0
421.987,819.857,0
426.837,814.376,0
431.688,809.219,0
436.538,804.38,0
441.389,799.853,0
446.239,795.631,0
451.09,791.708,0
455.94,788.075,0
460.79,784.727,0
465.641,781.655,0
470.491,778.852,0
475.342,776.311,0
480.192,774.023,0
485.043,771.981,0
489.893,770.176,0
494.743,768.602,0
499.594,767.249,0
504.444,766.111,1
509.295,765.178,0
514.145,764.443,0
518.996,763.897,0
523.846,763.534,0
528.696,763.345,0
533.547,763.321,0
538.397,763.456,0
543.248,763.742,0
548.098,764.17,0
552.949,764.734,0
557.799,765.426,0
562.649,766.238,0
567.5,767.164,0
572.35,768.196,0
577.201,769.327,0
582.051,770.551,0
586.902,771.861,0
591.752,773.25,0
596.602,774.712,0
601.453,776.241,0
606.303,777.83,0
611.154,779.474,0
616.004,781.167,0
620.855,782.903,0
625.705,784.677,0
630.555,786.483,0
635.406,788.317,0
640.256,790.174,0
645.107,792.049,0
649.957,793.937,0
654.807,795.834,0
659.658,797.735,0
664.508,799.638,0
669.359,801.537,0
674.209,803.429,0
679.06,805.311,0
683.91,807.179,0
688.76,809.03,0
693.611,810.861,0
698.461,812.67,0
703.312,814.453,0
708.162,816.207,0
713.013,817.932,0
717.863,819.624,0
722.713,821.281,0
727.564,822.902,0
732.414,824.485,0
737.265,826.028,0
742.115,827.529,0
746.966,828.988,0
751.816,830.404,0
756.666,831.774,0
761.517,833.099,0
766.367,834.377,0
771.218,835.609,1
776.068,836.793,0
780.919,837.929,0
785.769,839.016,0
790.619,840.055,0
795.47,841.046,0
800.32,841.988,0
805.171,842.882,0
810.021,843.728,0
814.872,844.525,0
819.722,845.276,1
824.572,845.98,0
829.423,846.637,0
834.273,847.249,0
839.124,847.815,0
843.974,848.338,0
848.825,848.817,0
853.675,849.254,0
858.525,849.65,0
863.376,850.005,0
868.226,850.321,0
873.077,850.599,0
877.927,850.841,0
882.778,851.046,0
887.628,851.217,0
892.478,851.354,0
897.329,851.46,0
902.179,851.535,0
907.03,851.582,0
911.88,851.6,0
916.73,851.592,0
921.581,851.559,0
926.431,851.502,0
931.282,851.423,0
936.132,851.324,0
940.983,851.205,0
945.833,851.068,0
950.683,850.915,0
955.534,850.747,0
960.384,850.565,0
965.235,850.371,0
970.085,850.166,0
974.936,849.952,0
979.786,849.73,0
984.636,849.5,0
989.487,849.266,0
994.337,849.026,0
999.188,848.784,0
1004.04,848.54,0
1008.89,848.296,0
1013.74,848.052,0
1018.59,847.809,0
1023.44,847.57,0
1028.29,847.334,0
1033.14,847.103,0
1037.99,846.877,0
1042.84,846.658,0
1047.69,846.447,0
1052.54,846.244,0
1057.39,846.05,0
1062.24,845.866,1
1067.09,845.693,0
1071.94,845.531,0
1076.79,845.38,0
1081.64,845.242,0
1086.5,845.117,0
1091.35,845.006,0
1096.2,844.908,0
1101.05,844.824,0
1105.9,844.755,0
1110.75,844.7,0
1115.6,844.661,0
1120.45,844.636,0
1125.3,844.627,0
1130.15,844.634,0
1135,844.655,0
1139.85,844.692,0
1144.7,844.745,0
1149.55,844.812,0
1154.4,844.895,0
1159.25,844.993,0
1164.1,845.105,0
1168.95,845.231,0
1173.8,845.372,0
1178.65,845.526,0
1183.5,845.694,0
1188.35,845.874,0
1193.2,846.067,0
1198.06,846.272,0
1202.91,846.487,0
1207.76,846.714,0
1212.61,846.951,0
1217.46,847.197,0
1222.31,847.452,0
1227.16,847.715,0
1232.01,847.986,0
1236.86,848.263,0
1241.71,848.546,0
1246.56,848.834,0
1251.41,849.126,0
1256.26,849.422,0
1261.11,849.72,0
1265.96,850.02,0
1270.81,850.321,0
1275.66,850.621,0
1280.51,850.921,0
1285.36,851.218,0
1290.21,851.513,0
1295.06,851.804,0
1299.91,852.091,0
1304.76,852.371,0
1309.61,852.646,0
1314.47,852.912,1
1319.32,853.171,0
1324.17,853.42,0
1329.02,853.658,0
1333.87,853.886,0
1338.72,854.102,0
1343.57,854.304,0
1348.42,854.493,1
1353.27,854.668,0
1358.12,854.827,0
1362.97,854.969,0
1367.82,855.095,0
1372.67,855.203,0
1377.52,855.292,0
1382.37,855.362,0
1387.22,855.411,0
1392.07,855.441,0
1396.92,855.448,0
1401.77,855.434,0
1406.62,855.398,0
1411.47,855.338,0
1416.32,855.255,0
1421.17,855.148,0
1426.03,855.017,0
1430.88,854.86,0
1435.73,854.679,0
1440.58,854.471,0
1445.43,854.238,0
1450.28,853.979,0
1455.13,853.694,0
1459.98,853.382,0
1464.83,853.044,0
1469.68,852.679,0
1474.53,852.287,0
1479.38,851.869,0
1484.23,851.424,0
1489.08,850.953,0
1493.93,850.456,0
1498.78,849.932,0
1503.63,849.383,0
1508.48,848.808,0
1513.33,848.208,0
1518.18,847.583,0
1523.03,846.934,0
1527.88,846.261,0
1532.73,845.565,0
1537.58,844.845,0
1542.44,844.104,0
1547.29,843.341,0
1552.14,842.557,0
1556.99,841.753,0
1561.84,840.929,0
1566.69,840.087,0
1571.54,839.228,0
1576.39,838.351,0
1581.24,837.459,0
1586.09,836.552,0
1590.94,835.631,0
1595.79,834.697,0
1600.64,833.751,0
1605.49,832.795,0
1610.34,831.829,0
1615.19,830.855,0
1620.04,829.873,0
1624.89,828.885,0
1629.74,827.893,0
1634.59,826.896,0
1639.44,825.898,0
1644.29,824.898,0
1649.14,823.898,0
1654,822.9,0
1658.85,821.905,0
1663.7,820.913,0
1668.55,819.927,0
1673.4,818.947,0
1678.25,817.975,0
1683.1,817.012,0
1687.95,816.06,0
1692.8,815.119,0
1697.65,814.192,0
1702.5,813.278,0
1707.35,812.38,0
1712.2,811.498,0
1717.05,810.633,0
1721.9,809.788,0
1726.75,808.962,0
1731.6,808.158,0
1736.45,807.375,0
1741.3,806.615,0
1746.15,805.879,0
1751,805.168,0
1755.85,804.482,0
1760.7,803.822,0
1765.56,803.189,0
1770.41,802.584,0
1775.26,802.007,0
1780.11,801.459,0
1784.96,800.939,0
1789.81,800.449,0
1794.66,799.989,0
1799.51,799.559,0
1804.36,799.159,0
1809.21,798.788,0
1814.06,798.448,0
1818.91,798.137,0
1823.76,797.856,0
1828.61,797.604,0
1833.46,797.38,0
1838.31,797.185,0
1843.16,797.016,0
1848.01,796.875,0
1852.86,796.759,0
1857.71,796.667,0
1862.56,796.599,0
1867.41,796.552,0
1872.26,796.527,0
1877.11,796.52,0
1881.97,796.531,0
1886.82,796.558,0
1891.67,796.599,0
1896.52,796.651,0
1901.37,796.712,0
1906.22,796.781,0
1911.07,796.854,0
1915.92,796.93,0
1920.77,797.005,0
1925.62,797.076,0
1930.47,797.14,0
1935.32,797.195,1
1940.17,797.238,0
1945.02,797.263,0
1949.87,797.269,0
1954.72,797.251,0
1959.57,797.205,0
1964.42,797.129,0
1969.27,797.016,0
1974.12,796.864,0
1978.97,796.668,0
1983.82,796.424,0
1988.67,796.126,0
1993.53,795.771,0
1998.38,795.354,0
2003.23,794.869,0
2008.08,794.312,0
2012.93,793.677,0
2017.78,792.96,0
2022.63,792.155,0
2027.48,791.258,0
2032.33,790.262,0
2037.18,789.162,0
2042.03,787.953,0
2046.88,786.629,0
2051.73,785.185,0
2056.58,783.615,0
2061.43,781.914,0
2066.28,780.076,0
2071.13,778.096,0
2075.98,775.967,0
2080.83,773.685,0
2085.68,771.245,0
2090.53,768.64,0
2095.38,765.865,0
2100.23,762.916,0
2105.08,759.788,0
2109.94,756.474,0
2114.79,752.972,0
2119.64,749.275,0
2124.49,745.38,0
2129.34,741.283,0
2134.19,736.979,0
2139.04,732.464,0
2143.89,727.736,0
2148.74,722.791,0
2153.59,717.627,0
2158.44,712.24,0
2163.29,706.629,0
2168.14,700.792,0
2172.99,694.728,0
2177.84,688.436,0
2182.69,681.916,0
2187.54,675.168,0
2192.39,668.192,0
2197.24,660.99,0
2202.09,653.564,0
2206.94,645.917,0
2211.79,638.052,0
2216.64,629.973,0
2221.5,621.685,0
2226.35,613.193,0
2231.2,604.504,0
2236.05,595.626,0
2240.9,586.566,0
2245.75,577.335,0
2250.6,567.942,0
2255.45,558.399,0
2260.3,548.719,0
2265.15,538.915,0
2270,529.002,1
2274.85,518.997,0
2279.7,508.918,0
2284.55,498.783,0
2289.4,488.613,0
2294.25,478.43,0
2299.1,468.258,0
2303.95,458.122,0
2308.8,448.05,0
2313.65,438.069,0
2318.5,428.211,0
2323.35,418.508,0
2328.2,408.995,0
2333.05,399.708,0
2337.91,390.687,0
2342.76,381.972,0
2347.61,373.607,0
2352.46,365.637,0
2357.31,358.111,0
2362.16,351.08,0
2367.01,344.597,0
2371.86,338.717,0
2376.71,333.501,0
2381.56,329.009,0
2386.41,325.308,0
2391.26,322.464,0
2396.11,320.55,0
2400.96,319.639,0
2405.81,319.81,0
2410.66,321.145,0
2415.51,323.728,0
2420.36,327.649,0
2425.21,333,0
2430.06,339.878,0
2434.91,348.384,0
2439.76,358.623,0
2444.61,370.706,0
2449.47,384.745,0
2454.32,400.859,0
2459.17,419.173,0
2464.02,439.813,0
2468.87,462.914,0
2473.72,488.614,0
2478.57,517.057,1
