Dystans (m),Wysokosc (m),Wezel
14088.6,1174.95,0
14148.5,1184.09,0
14208.5,1194.68,0
14268.4,1206.63,0
14328.4,1219.87,0
14388.3,1234.31,0
14448.3,1249.88,0
14508.2,1266.52,0
14568.2,1284.12,0
14628.1,1302.63,0
14688.1,1321.97,0
14748,1342.05,0
14808,1362.79,0
14867.9,1384.14,0
14927.9,1405.99,0
14987.8,1428.29,0
15047.8,1450.95,0
15107.7,1473.89,0
15167.7,1497.04,0
15227.7,1520.32,0
15287.6,1543.65,0
15347.6,1566.96,0
15407.5,1590.16,0
15467.5,1613.19,0
15527.4,1635.97,0
15587.4,1658.41,1
15647.3,1680.45,0
15707.3,1702.07,0
15767.2,1723.23,0
15827.2,1743.91,0
15887.1,1764.1,0
15947.1,1783.76,0
16007,1802.89,0
16067,1821.45,0
16126.9,1839.43,0
16186.9,1856.8,0
16246.8,1873.54,0
16306.8,1889.62,0
16366.7,1905.04,0
16426.7,1919.75,0
16486.6,1933.75,0
16546.6,1947.01,0
16606.5,1959.51,0
16666.5,1971.23,0
16726.4,1982.13,0
16786.4,1992.21,0
16846.3,2001.44,0
16906.3,2009.8,0
16966.2,2017.26,0
17026.2,2023.8,0
17086.1,2029.41,0
17146.1,2034.05,1
17206,2037.73,0
17266,2040.5,0
17325.9,2042.44,0
17385.9,2043.62,0
17445.9,2044.12,0
17505.8,2044.01,0
17565.8,2043.36,0
17625.7,2042.26,0
17685.7,2040.78,0
17745.6,2038.99,0
17805.6,2036.96,0
17865.5,2034.78,0
17925.5,2032.52,0
17985.4,2030.25,0
18045.4,2028.04,0
18105.3,2025.98,0
18165.3,2024.13,0
18225.2,2022.58,0
18285.2,2021.39,0
18345.1,2020.65,0
18405.1,2020.42,0
18465,2020.79,0
18525,2021.82,0
18584.9,2023.6,0
18644.9,2026.19,0
18704.8,2029.68,1
18764.8,2034.11,0
18824.7,2039.41,0
18884.7,2045.49,0
18944.6,2052.26,0
19004.6,2059.63,0
19064.5,2067.5,0
19124.5,2075.78,0
19184.4,2084.38,0
19244.4,2093.2,0
19304.3,2102.16,0
19364.3,2111.16,0
19424.2,2120.1,0
19484.2,2128.9,0
19544.2,2137.46,0
19604.1,2145.68,0
19664.1,2153.49,0
19724,2160.77,0
19784,2167.45,0
19843.9,2173.42,0
19903.9,2178.6,0
19963.8,2182.89,0
20023.8,2186.2,0
20083.7,2188.43,0
20143.7,2189.5,0
20203.6,2189.31,0
20263.6,2187.77,1
20323.5,2184.8,0
20383.5,2180.45,0
20443.4,2174.76,0
20503.4,2167.78,0
20563.3,2159.57,0
20623.3,2150.19,0
20683.2,2139.68,0
20743.2,2128.1,0
20803.1,2115.51,0
20863.1,2101.95,0
20923,2087.48,0
20983,2072.16,0
21042.9,2056.04,0
21102.9,2039.17,0
21162.8,2021.6,0
21222.8,2003.39,0
21282.7,1984.59,0
21342.7,1965.26,0
21402.6,1945.45,0
21462.6,1925.21,0
21522.5,1904.6,0
21582.5,1883.66,0
21642.4,1862.46,0
21702.4,1841.05,0
21762.4,1819.48,0
21822.3,1797.8,1
21882.3,1776.07,0
21942.2,1754.31,0
22002.2,1732.56,0
22062.1,1710.83,0
22122.1,1689.16,0
22182,1667.57,0
22242,1646.1,0
22301.9,1624.76,0
22361.9,1603.58,0
22421.8,1582.6,0
22481.8,1561.84,0
22541.7,1541.33,0
22601.7,1521.09,0
22661.6,1501.15,0
22721.6,1481.54,0
22781.5,1462.29,0
22841.5,1443.42,0
22901.4,1424.96,0
22961.4,1406.93,0
23021.3,1389.37,0
23081.3,1372.31,0
23141.2,1355.76,0
23201.2,1339.75,0
23261.1,1324.32,0
23321.1,1309.49,0
23381,1295.29,1
23441,1281.74,0
23500.9,1268.86,0
23560.9,1256.67,0
23620.8,1245.18,0
23680.8,1234.41,0
23740.7,1224.38,0
23800.7,1215.1,0
23860.7,1206.59,0
23920.6,1198.86,0
23980.6,1191.94,0
24040.5,1185.83,0
24100.5,1180.55,0
24160.4,1176.13,0
24220.4,1172.57,0
24280.3,1169.89,0
24340.3,1168.11,0
24400.2,1167.25,0
24460.2,1167.31,0
24520.1,1168.33,0
24580.1,1170.3,0
24640,1173.26,0
24700,1177.21,0
24759.9,1182.18,0
24819.9,1188.17,0
24879.8,1195.21,0
24939.8,1203.31,1
24999.7,1212.47,0
25059.7,1222.59,0
25119.6,1233.57,0
25179.6,1245.31,0
25239.5,1257.69,0
25299.5,1270.6,0
25359.4,1283.93,0
25419.4,1297.58,0
25479.3,1311.44,0
25539.3,1325.39,0
25599.2,1339.34,0
25659.2,1353.17,0
25719.1,1366.77,0
25779.1,1380.03,0
25839,1392.84,0
25899,1405.11,0
25958.9,1416.7,0
26018.9,1427.53,0
26078.9,1437.48,0
26138.8,1446.43,0
26198.8,1454.29,0
26258.7,1460.95,0
26318.7,1466.28,0
26378.6,1470.19,0
26438.6,1472.57,0
26498.5,1473.31,1
26558.5,1472.32,0
26618.4,1469.66,0
26678.4,1465.37,0
26738.3,1459.53,0
26798.3,1452.21,0
26858.2,1443.48,0
26918.2,1433.39,0
26978.1,1422.02,0
27038.1,1409.43,0
27098,1395.69,0
27158,1380.87,0
27217.9,1365.04,0
27277.9,1348.25,0
27337.8,1330.58,0
27397.8,1312.1,0
27457.7,1292.86,0
27517.7,1272.95,0
27577.6,1252.41,0
27637.6,1231.33,0
27697.5,1209.77,0
27757.5,1187.79,0
27817.4,1165.46,0
27877.4,1142.85,0
27937.3,1120.03,0
27997.3,1097.05,0
28057.2,1074,1
28117.2,1060.87,0
28177.2,1048.84,0
28237.1,1037.88,0
28297.1,1027.96,0
28357,1019.06,0
28417,1011.14,0
28476.9,1004.19,0
28536.9,998.181,0
28596.8,993.081,0
28656.8,988.865,0
28716.7,985.51,0
28776.7,982.987,0
28836.6,981.273,0
28896.6,980.34,0
28956.5,980.162,0
29016.5,980.713,0
29076.4,981.968,0
29136.4,983.9,0
29196.3,986.484,0
29256.3,989.692,0
29316.2,993.5,0
29376.2,997.88,0
29436.1,1002.81,0
29496.1,1008.26,0
29556,1014.2,0
29616,1020.61,0
29675.9,1027.47,0
29735.9,1034.74,0
29795.8,1042.4,0
29855.8,1050.43,0
29915.7,1058.8,0
29975.7,1067.47,0
30035.6,1076.44,0
30095.6,1085.67,0
30155.5,1095.13,0
30215.5,1104.79,0
30275.4,1114.65,0
30335.4,1124.65,0
30395.4,1134.79,0
30455.3,1145.03,0
30515.3,1155.35,0
30575.2,1165.72,0
30635.2,1176.12,1
