Dystans (m),Wysokosc (m),Wezel
0,20.8544,1
16.4691,20.6888,0
32.9382,20.5233,0
49.4073,20.3577,0
65.8764,20.1922,0
82.3455,20.0267,0
98.8146,19.8613,0
115.284,19.6959,0
131.753,19.5307,0
148.222,19.3655,0
164.691,19.2005,0
181.16,19.0355,0
197.629,18.8708,0
214.098,18.7061,0
230.568,18.5416,0
247.037,18.3773,0
263.506,18.2132,0
279.975,18.0492,0
296.444,17.8855,0
312.913,17.722,0
329.382,17.5587,0
345.851,17.3957,0
362.32,17.2329,0
378.789,17.0704,0
395.259,16.9082,0
411.728,16.7462,0
428.197,16.5846,0
444.666,16.4233,0
461.135,16.2623,0
477.604,16.1017,0
494.073,15.9414,0
510.542,15.7815,0
527.011,15.622,0
543.481,15.4628,0
559.95,15.3041,0
576.419,15.1457,0
592.888,14.9879,0
609.357,14.8304,0
625.826,14.6734,0
642.295,14.5168,0
658.764,14.3608,0
675.233,14.2052,0
691.703,14.0501,0
708.172,13.8956,0
724.641,13.7415,0
741.11,13.588,0
757.579,13.4351,0
774.048,13.2827,0
790.517,13.1309,0
806.986,12.9797,0
823.455,12.829,0
839.925,12.679,0
856.394,12.5296,0
872.863,12.3809,0
889.332,12.2328,0
905.801,12.0853,0
922.27,11.9385,0
938.739,11.7924,0
955.208,11.6471,0
971.677,11.5024,0
988.146,11.3584,0
1004.62,11.2152,0
1021.08,11.0727,0
1037.55,10.931,0
1054.02,10.79,0
1070.49,10.6498,0
1086.96,10.5104,0
1103.43,10.3719,0
1119.9,10.2341,0
1136.37,10.0972,0
1152.84,9.96111,0
1169.31,9.82589,0
1185.78,9.69153,0
1202.24,9.55805,0
1218.71,9.42547,0
1235.18,9.29379,0
1251.65,9.16302,0
1268.12,9.03319,0
1284.59,8.90429,0
1301.06,8.77635,0
1317.53,8.64938,0
1334,8.52338,0
1350.47,8.39838,0
1366.94,8.27437,0
1383.41,8.15138,0
1399.87,8.02942,0
1416.34,7.90849,0
1432.81,7.78862,0
1449.28,7.66981,0
1465.75,7.55208,0
1482.22,7.43543,0
1498.69,7.31988,0
1515.16,7.20545,0
1531.63,7.09214,0
1548.1,6.97997,0
1564.57,6.86894,0
1581.03,6.75908,0
1597.5,6.65039,0
1613.97,6.54289,0
1630.44,6.43658,0
1646.91,6.33149,0
1663.38,6.22762,0
1679.85,6.12498,0
1696.32,6.02358,0
1712.79,5.92345,0
1729.26,5.82459,0
1745.73,5.72701,0
1762.19,5.63073,0
1778.66,5.53575,0
1795.13,5.4421,0
1811.6,5.34978,0
1828.07,5.2588,0
1844.54,5.16918,0
1861.01,5.08093,0
1877.48,4.99405,0
1893.95,4.90858,0
1910.42,4.8245,0
1926.89,4.74185,0
1943.35,4.66063,0
1959.82,4.58084,0
1976.29,4.50252,0
1992.76,4.42566,0
2009.23,4.35028,0
2025.7,4.27638,0
2042.17,4.204,0
2058.64,4.13313,0
2075.11,4.06378,0
2091.58,3.99598,1
2108.05,3.92972,0
2124.51,3.86501,0
2140.98,3.80181,0
2157.45,3.74011,0
2173.92,3.6799,0
2190.39,3.62117,0
2206.86,3.56389,0
2223.33,3.50805,0
2239.8,3.45364,0
2256.27,3.40063,0
2272.74,3.34901,0
2289.21,3.29877,0
2305.68,3.24989,0
2322.14,3.20235,0
2338.61,3.15614,0
2355.08,3.11125,0
2371.55,3.06764,0
2388.02,3.02532,0
2404.49,2.98426,0
2420.96,2.94445,0
2437.43,2.90586,0
2453.9,2.8685,0
2470.37,2.83233,0
2486.84,2.79734,0
2503.3,2.76352,0
2519.77,2.73086,0
2536.24,2.69932,0
2552.71,2.66891,0
2569.18,2.6396,0
2585.65,2.61137,0
2602.12,2.58422,0
2618.59,2.55812,0
2635.06,2.53305,0
2651.53,2.50901,0
2668,2.48598,0
2684.46,2.46394,0
2700.93,2.44287,0
2717.4,2.42276,0
2733.87,2.40359,0
2750.34,2.38534,0
2766.81,2.36801,0
2783.28,2.35157,0
2799.75,2.33601,0
2816.22,2.32131,0
2832.69,2.30745,0
2849.16,2.29443,0
2865.62,2.28222,0
2882.09,2.2708,0
2898.56,2.26017,0
2915.03,2.2503,0
2931.5,2.24118,0
2947.97,2.2328,0
2964.44,2.22513,0
2980.91,2.21816,0
2997.38,2.21188,0
3013.85,2.20627,0
3030.32,2.20131,0
3046.79,2.19698,0
3063.25,2.19328,0
3079.72,2.19018,0
3096.19,2.18767,0
3112.66,2.18574,0
3129.13,2.18436,0
3145.6,2.18352,0
3162.07,2.1832,0
3178.54,2.18339,0
3195.01,2.18408,0
3211.48,2.18524,0
3227.95,2.18686,0
3244.41,2.18893,0
3260.88,2.19142,0
3277.35,2.19433,0
3293.82,2.19763,0
3310.29,2.20131,0
3326.76,2.20535,0
3343.23,2.20975,0
3359.7,2.21447,0
3376.17,2.21951,0
3392.64,2.22485,0
3409.11,2.23047,0
3425.57,2.23636,0
3442.04,2.2425,0
3458.51,2.24888,0
3474.98,2.25548,0
3491.45,2.26227,0
3507.92,2.26926,0
3524.39,2.27642,0
3540.86,2.28373,0
3557.33,2.29118,0
3573.8,2.29875,0
3590.27,2.30644,0
3606.73,2.31421,0
3623.2,2.32205,0
3639.67,2.32996,0
3656.14,2.3379,0
3672.61,2.34588,0
3689.08,2.35386,0
3705.55,2.36184,0
3722.02,2.3698,0
3738.49,2.37772,0
3754.96,2.38558,0
3771.43,2.39338,0
3787.89,2.40108,0
3804.36,2.40869,0
3820.83,2.41618,0
3837.3,2.42354,0
3853.77,2.43074,0
3870.24,2.43778,0
3886.71,2.44463,0
3903.18,2.45129,0
3919.65,2.45773,0
3936.12,2.46395,0
3952.59,2.46991,0
3969.06,2.47562,0
3985.52,2.48104,0
4001.99,2.48617,0
4018.46,2.49099,0
4034.93,2.49548,0
4051.4,2.49963,0
4067.87,2.50342,0
4084.34,2.50684,0
4100.81,2.50986,0
4117.28,2.51248,0
4133.75,2.51467,0
4150.22,2.51643,0
4166.68,2.51773,0
4183.15,2.51855,1
4199.62,2.5189,0
4216.09,2.51876,0
4232.56,2.51815,0
4249.03,2.51708,0
4265.5,2.51554,0
4281.97,2.51356,0
4298.44,2.51113,0
4314.91,2.50827,0
4331.38,2.50497,0
4347.84,2.50126,0
4364.31,2.49713,0
4380.78,2.49259,0
