Dystans (m),Wysokosc (m),Wezel
0,20.8544,1
16.4691,21.0989,0
32.9382,21.342,0
49.4073,21.5824,0
65.8764,21.8189,0
82.3455,22.0501,0
98.8146,22.2747,0
115.284,22.4914,0
131.753,22.6988,0
148.222,22.8956,0
164.691,23.0806,0
181.16,23.2523,0
197.629,23.4095,0
214.098,23.5508,0
230.568,23.6749,0
247.037,23.7805,0
263.506,23.8664,0
279.975,23.931,0
296.444,23.9732,0
312.913,23.9916,0
329.382,23.9849,0
345.851,23.9517,0
362.32,23.8908,0
378.789,23.8008,0
395.259,23.6804,0
411.728,23.5283,0
428.197,23.3431,0
444.666,23.1236,0
461.135,22.8684,0
477.604,22.5761,0
494.073,22.2456,0
510.542,21.8754,0
527.011,21.4642,0
543.481,21.0107,0
559.95,20.5136,0
576.419,19.9715,0
592.888,19.3832,0
609.357,18.7473,0
625.826,18.0625,0
642.295,17.3275,0
658.764,16.5409,0
675.233,15.7015,0
691.703,14.8078,0
708.172,13.8587,0
724.641,12.8527,0
741.11,11.7885,0
757.579,10.6649,0
774.048,9.48041,0
790.517,8.23385,0
806.986,6.92384,0
823.455,5.54906,0
839.925,4.10819,0
856.394,2.59991,1
872.863,2.84058,0
889.332,3.0786,1
905.801,3.15064,0
922.27,3.21932,0
938.739,3.28467,0
955.208,3.34669,0
971.677,3.40539,0
988.146,3.46079,0
1004.62,3.51291,0
1021.08,3.56175,0
1037.55,3.60732,0
1054.02,3.64964,0
1070.49,3.68873,0
1086.96,3.72459,0
1103.43,3.75725,0
1119.9,3.7867,0
1136.37,3.81297,0
1152.84,3.83606,0
1169.31,3.856,0
1185.78,3.87279,0
1202.24,3.88644,0
1218.71,3.89697,0
1235.18,3.9044,0
1251.65,3.90873,0
1268.12,3.90998,0
1284.59,3.90815,0
1301.06,3.90327,0
1317.53,3.89535,0
1334,3.8844,0
1350.47,3.87043,0
1366.94,3.85345,0
1383.41,3.83349,0
1399.87,3.81054,0
1416.34,3.78463,0
1432.81,3.75576,0
1449.28,3.72395,0
1465.75,3.68922,0
1482.22,3.65157,0
1498.69,3.61102,0
1515.16,3.56758,0
1531.63,3.52127,0
1548.1,3.47209,0
1564.57,3.42006,0
1581.03,3.3652,0
1597.5,3.30751,0
1613.97,3.24701,0
1630.44,3.18371,0
1646.91,3.11762,0
1663.38,3.04877,0
1679.85,2.97715,0
1696.32,2.90279,0
1712.79,2.82569,0
1729.26,2.74587,0
1745.73,2.66334,0
1762.19,2.57812,0
1778.66,2.49022,0
1795.13,2.39964,0
1811.6,2.30641,1
1828.07,2.06877,0
1844.54,1.83293,0
1861.01,1.59889,0
1877.48,1.36665,0
1893.95,1.1362,0
1910.42,0.90753,0
1926.89,0.680645,0
1943.35,0.455537,0
1959.82,0.232202,0
1976.29,0.0106351,0
1992.76,-0.209168,0
2009.23,-0.427212,0
2025.7,-0.643501,0
2042.17,-0.85804,0
2058.64,-1.07083,0
2075.11,-1.28189,0
2091.58,-1.4912,0
2108.05,-1.69879,0
2124.51,-1.90464,0
2140.98,-2.10877,0
2157.45,-2.31119,0
2173.92,-2.51189,0
2190.39,-2.71088,0
2206.86,-2.90816,0
2223.33,-3.10375,0
2239.8,-3.29764,0
2256.27,-3.48984,0
2272.74,-3.68035,0
2289.21,-3.86917,0
2305.68,-4.05632,0
2322.14,-4.2418,0
2338.61,-4.42561,0
2355.08,-4.60775,0
2371.55,-4.78823,0
2388.02,-4.96706,0
2404.49,-5.14424,0
2420.96,-5.31977,0
2437.43,-5.49366,0
2453.9,-5.66591,0
2470.37,-5.83652,0
2486.84,-6.00551,0
2503.3,-6.17288,0
2519.77,-6.33863,0
2536.24,-6.50276,0
2552.71,-6.66528,0
2569.18,-6.82619,0
2585.65,-6.98551,0
2602.12,-7.14322,0
2618.59,-7.29935,0
2635.06,-7.45389,0
2651.53,-7.60684,0
2668,-7.75821,0
2684.46,-7.90802,0
2700.93,-8.05625,0
2717.4,-8.20291,0
2733.87,-8.34802,0
2750.34,-8.49157,0
2766.81,-8.63356,0
2783.28,-8.77401,0
2799.75,-8.91292,0
2816.22,-9.05029,0
2832.69,-9.18613,0
2849.16,-9.32043,0
2865.62,-9.45321,0
2882.09,-9.58447,0
2898.56,-9.71422,0
2915.03,-9.84246,0
2931.5,-9.96918,0
2947.97,-10.0944,0
2964.44,-10.2181,0
2980.91,-10.3404,0
2997.38,-10.4611,0
3013.85,-10.5804,0
3030.32,-10.6982,0
3046.79,-10.8145,0
3063.25,-10.9293,0
3079.72,-11.0427,0
3096.19,-11.1546,0
3112.66,-11.265,0
3129.13,-11.3741,0
3145.6,-11.4816,0
3162.07,-11.5877,0
3178.54,-11.6924,0
3195.01,-11.7956,0
3211.48,-11.8974,0
3227.95,-11.9978,0
3244.41,-12.0968,0
3260.88,-12.1943,0
3277.35,-12.2904,0
3293.82,-12.3852,0
3310.29,-12.4785,0
3326.76,-12.5704,0
3343.23,-12.6609,0
3359.7,-12.7501,0
3376.17,-12.8378,0
3392.64,-12.9242,0
3409.11,-13.0092,0
3425.57,-13.0928,0
3442.04,-13.1751,0
3458.51,-13.256,0
3474.98,-13.3355,0
3491.45,-13.4137,0
3507.92,-13.4906,0
3524.39,-13.5661,0
3540.86,-13.6402,0
3557.33,-13.713,0
3573.8,-13.7845,0
3590.27,-13.8547,0
3606.73,-13.9235,0
3623.2,-13.9911,0
3639.67,-14.0573,0
3656.14,-14.1222,0
3672.61,-14.1858,0
3689.08,-14.2481,0
3705.55,-14.3091,0
3722.02,-14.3688,0
3738.49,-14.4272,0
3754.96,-14.4844,0
3771.43,-14.5403,0
3787.89,-14.5949,0
3804.36,-14.6482,0
3820.83,-14.7003,0
3837.3,-14.7511,0
3853.77,-14.8006,0
3870.24,-14.8489,0
3886.71,-14.896,0
3903.18,-14.9418,0
3919.65,-14.9864,0
3936.12,-15.0298,0
3952.59,-15.0719,0
3969.06,-15.1128,0
3985.52,-15.1525,0
4001.99,-15.191,0
4018.46,-15.2282,0
4034.93,-15.2643,0
4051.4,-15.2992,0
4067.87,-15.3328,0
4084.34,-15.3653,0
4100.81,-15.3966,0
4117.28,-15.4267,0
4133.75,-15.4556,0
4150.22,-15.4834,0
4166.68,-15.51,0
4183.15,-15.5354,0
4199.62,-15.5597,0
4216.09,-15.5828,0
4232.56,-15.6047,0
4249.03,-15.6256,0
4265.5,-15.6452,0
4281.97,-15.6638,0
4298.44,-15.6812,0
4314.91,-15.6975,0
4331.38,-15.7126,0
4347.84,-15.7266,0
4364.31,-15.7396,0
4380.78,-15.7514,0
4397.25,-15.7621,0
4413.72,-15.7717,0
4430.19,-15.7802,0
4446.66,-15.7876,0
4463.13,-15.794,0
4479.6,-15.7992,0
4496.07,-15.8034,0
4512.54,-15.8065,0
4529,-15.8085,0
4545.47,-15.8095,0
4561.94,-15.8094,0
4578.41,-15.8082,0
4594.88,-15.806,0
4611.35,-15.8028,0
4627.82,-15.7985,0
4644.29,-15.7931,0
4660.76,-15.7868,0
4677.23,-15.7794,0
4693.7,-15.771,0
4710.16,-15.7615,0
4726.63,-15.7511,0
4743.1,-15.7396,0
4759.57,-15.7272,0
4776.04,-15.7137,0
4792.51,-15.6992,0
4808.98,-15.6838,0
4825.45,-15.6673,0
4841.92,-15.6499,0
4858.39,-15.6315,0
4874.86,-15.6121,0
4891.33,-15.5918,0
4907.79,-15.5705,0
4924.26,-15.5482,0
4940.73,-15.525,0
4957.2,-15.5008,0
4973.67,-15.4756,0
4990.14,-15.4496,0
5006.61,-15.4226,0
5023.08,-15.3946,0
5039.55,-15.3657,0
5056.02,-15.3359,0
5072.49,-15.3052,0
5088.95,-15.2736,0
5105.42,-15.241,0
5121.89,-15.2076,0
5138.36,-15.1732,0
5154.83,-15.138,0
5171.3,-15.1018,0
5187.77,-15.0648,0
5204.24,-15.0269,0
5220.71,-14.9881,0
5237.18,-14.9484,0
5253.65,-14.9079,0
5270.11,-14.8665,0
5286.58,-14.8242,0
5303.05,-14.781,0
5319.52,-14.7371,0
5335.99,-14.6922,0
5352.46,-14.6466,0
5368.93,-14.6001,0
5385.4,-14.5527,0
5401.87,-14.5045,0
5418.34,-14.4555,0
5434.81,-14.4057,0
5451.27,-14.3551,0
5467.74,-14.3036,0
5484.21,-14.2514,0
5500.68,-14.1983,0
5517.15,-14.1444,0
5533.62,-14.0898,0
5550.09,-14.0343,0
5566.56,-13.9781,0
5583.03,-13.9211,0
5599.5,-13.8633,0
5615.97,-13.8048,0
5632.44,-13.7454,0
5648.9,-13.6854,0
5665.37,-13.6245,0
5681.84,-13.5629,0
5698.31,-13.5006,0
5714.78,-13.4375,0
5731.25,-13.3737,0
5747.72,-13.3091,0
5764.19,-13.2438,0
5780.66,-13.1778,0
5797.13,-13.111,0
5813.6,-13.0436,0
5830.06,-12.9754,0
5846.53,-12.9065,0
5863,-12.8369,0
5879.47,-12.7667,0
5895.94,-12.6957,0
5912.41,-12.624,0
5928.88,-12.5517,0
5945.35,-12.4786,0
5961.82,-12.4049,0
5978.29,-12.3305,0
5994.76,-12.2555,0
6011.22,-12.1798,0
6027.69,-12.1034,0
6044.16,-12.0264,0
6060.63,-11.9487,0
6077.1,-11.8704,0
6093.57,-11.7914,0
6110.04,-11.7118,0
6126.51,-11.6316,0
6142.98,-11.5507,0
6159.45,-11.4692,0
6175.92,-11.3871,0
6192.38,-11.3044,0
6208.85,-11.2211,0
6225.32,-11.1372,0
6241.79,-11.0527,0
6258.26,-10.9675,0
6274.73,-10.8818,0
6291.2,-10.7955,0
6307.67,-10.7087,0
6324.14,-10.6212,0
6340.61,-10.5332,0
6357.08,-10.4446,0
6373.54,-10.3554,0
6390.01,-10.2657,0
6406.48,-10.1754,0
6422.95,-10.0846,0
6439.42,-9.99322,0
6455.89,-9.9013,0
6472.36,-9.80885,0
6488.83,-9.71587,0
6505.3,-9.62236,0
6521.77,-9.52833,0
6538.24,-9.43378,0
6554.71,-9.33871,0
6571.17,-9.24314,0
6587.64,-9.14706,0
6604.11,-9.05048,0
6620.58,-8.9534,0
6637.05,-8.85583,0
6653.52,-8.75777,0
6669.99,-8.65923,0
6686.46,-8.56022,0
6702.93,-8.46073,0
6719.4,-8.36077,0
6735.87,-8.26034,0
6752.33,-8.15946,0
6768.8,-8.05812,0
6785.27,-7.95633,0
6801.74,-7.85409,0
6818.21,-7.75141,0
6834.68,-7.64829,0
6851.15,-7.54474,0
6867.62,-7.44076,0
6884.09,-7.33636,0
6900.56,-7.23154,0
