Dystans (m),Wysokosc (m),Wezel
0,520.283,1
4.85043,-671.816,0
9.70085,-1561.22,0
14.5513,-2198.39,0
19.4017,-2627.19,0
24.2521,-2885.58,0
29.1026,-3006.3,0
33.953,-3017.42,0
38.8034,-2942.94,0
43.6538,-2803.19,0
48.5043,-2615.34,0
53.3547,-2393.75,0
58.2051,-2150.32,0
63.0555,-1894.84,0
67.906,-1635.23,0
72.7564,-1377.85,0
77.6068,-1127.63,0
82.4572,-888.384,0
87.3077,-662.892,0
92.1581,-453.109,0
97.0085,-260.286,0
101.859,-85.0899,0
106.709,72.2859,0
111.56,212.034,0
116.41,334.651,0
121.261,440.87,0
126.111,531.599,1
130.961,607.873,0
135.812,670.811,0
140.662,721.581,0
145.513,761.368,0
150.363,791.351,0
155.214,812.684,0
160.064,826.48,0
164.914,833.799,0
169.765,835.638,0
174.615,832.926,0
179.466,826.519,0
184.316,817.198,0
189.167,805.669,0
194.017,792.563,0
198.867,778.437,0
203.718,763.779,0
208.568,749.007,0
213.419,734.479,0
218.269,720.491,0
223.12,707.285,0
227.97,695.052,0
232.82,683.937,0
237.671,674.044,0
242.521,665.441,0
247.372,658.161,0
252.222,652.213,1
257.073,647.576,0
261.923,644.214,0
266.773,642.069,0
271.624,641.074,0
276.474,641.146,0
281.325,642.199,0
286.175,644.139,0
291.026,646.867,0
295.876,650.285,0
300.726,654.294,0
305.577,658.798,0
310.427,663.702,0
315.278,668.918,0
320.128,674.359,0
324.979,679.947,0
329.829,685.608,0
334.679,691.276,0
339.53,696.89,0
344.38,702.398,0
349.231,707.753,0
354.081,712.915,0
358.932,717.851,0
363.782,722.535,0
368.632,726.946,0
373.483,731.069,0
378.333,734.894,1
383.184,738.417,0
388.034,741.637,0
392.884,744.559,0
397.735,747.19,0
402.585,749.54,0
407.436,751.623,0
412.286,753.454,0
417.137,755.051,0
421.987,756.433,0
426.837,757.62,0
431.688,758.632,0
436.538,759.491,0
441.389,760.218,0
446.239,760.833,0
451.09,761.359,0
455.94,761.814,0
460.79,762.218,0
465.641,762.588,0
470.491,762.943,0
475.342,763.297,0
480.192,763.664,0
485.043,764.059,0
489.893,764.491,0
494.743,764.972,0
499.594,765.51,0
504.444,766.111,1
509.295,766.781,0
514.145,767.525,0
518.996,768.344,0
523.846,769.242,0
528.696,770.217,0
533.547,771.27,0
538.397,772.399,0
543.248,773.6,0
548.098,774.87,0
552.949,776.206,0
557.799,777.601,0
562.649,779.052,0
567.5,780.551,0
572.35,782.094,0
577.201,783.672,0
582.051,785.281,0
586.902,786.913,0
591.752,788.562,0
596.602,790.221,0
601.453,791.885,0
606.303,793.547,0
611.154,795.201,0
616.004,796.843,0
620.855,798.467,0
625.705,800.068,0
630.555,801.643,1
635.406,803.188,0
640.256,804.7,0
645.107,806.175,0
649.957,807.612,0
654.807,809.01,0
659.658,810.366,0
664.508,811.68,0
669.359,812.952,0
674.209,814.183,0
679.06,815.371,0
683.91,816.519,0
688.76,817.628,0
693.611,818.699,0
698.461,819.734,0
703.312,820.735,0
708.162,821.705,0
713.013,822.646,0
717.863,823.56,0
722.713,824.45,0
727.564,825.319,0
732.414,826.169,0
737.265,827.004,0
742.115,827.825,0
746.966,828.636,0
751.816,829.439,0
756.666,830.235,1
761.517,831.027,0
766.367,831.818,0
771.218,832.608,0
776.068,833.398,0
780.919,834.191,0
785.769,834.988,0
790.619,835.787,0
795.47,836.591,0
800.32,837.399,0
805.171,838.211,0
810.021,839.026,0
814.872,839.844,0
819.722,840.664,0
824.572,841.484,0
829.423,842.304,0
834.273,843.12,0
839.124,843.932,0
843.974,844.738,0
848.825,845.534,0
853.675,846.32,0
858.525,847.091,0
863.376,847.847,0
868.226,848.583,0
873.077,849.298,0
877.927,849.988,0
882.778,850.652,1
887.628,851.285,0
892.478,851.887,0
897.329,852.453,0
902.179,852.983,0
907.03,853.473,0
911.88,853.921,0
916.73,854.326,0
921.581,854.685,0
926.431,854.998,0
931.282,855.263,0
936.132,855.478,0
940.983,855.643,0
945.833,855.758,0
950.683,855.822,0
955.534,855.835,0
960.384,855.797,0
965.235,855.71,0
970.085,855.573,0
974.936,855.387,0
979.786,855.155,0
984.636,854.878,0
989.487,854.558,0
994.337,854.196,0
999.188,853.796,0
1004.04,853.36,0
1008.89,852.891,1
1013.74,852.391,0
1018.59,851.864,0
1023.44,851.314,0
1028.29,850.744,0
1033.14,850.157,0
1037.99,849.557,0
1042.84,848.948,0
1047.69,848.333,0
1052.54,847.717,0
1057.39,847.104,0
1062.24,846.497,0
1067.09,845.899,0
1071.94,845.315,0
1076.79,844.748,0
1081.64,844.202,0
1086.5,843.68,0
1091.35,843.185,0
1096.2,842.719,0
1101.05,842.287,0
1105.9,841.89,0
1110.75,841.531,0
1115.6,841.212,0
1120.45,840.934,0
1125.3,840.699,0
1130.15,840.509,0
1135,840.365,1
1139.85,840.267,0
1144.7,840.215,0
1149.55,840.21,0
1154.4,840.251,0
1159.25,840.339,0
1164.1,840.471,0
1168.95,840.648,0
1173.8,840.868,0
1178.65,841.129,0
1183.5,841.429,0
1188.35,841.766,0
1193.2,842.137,0
1198.06,842.541,0
1202.91,842.974,0
1207.76,843.434,0
1212.61,843.916,0
1217.46,844.418,0
1222.31,844.937,0
1227.16,845.468,0
1232.01,846.008,0
1236.86,846.554,0
1241.71,847.102,0
1246.56,847.647,0
1251.41,848.186,0
1256.26,848.716,0
1261.11,849.233,1
