Dystans (m),Wysokosc (m),Wezel
16366.7,1591.81,0
16426.7,1598.12,0
16486.6,1604.22,0
16546.6,1610.12,0
16606.5,1615.81,0
16666.5,1621.31,0
16726.4,1626.59,0
16786.4,1631.67,0
16846.3,1636.55,0
16906.3,1641.22,0
16966.2,1645.69,0
17026.2,1649.96,0
17086.1,1654.01,0
17146.1,1657.87,0
17206,1661.52,0
17266,1664.96,0
17325.9,1668.2,0
17385.9,1671.23,0
17445.9,1674.06,0
17505.8,1676.69,0
17565.8,1679.11,0
17625.7,1681.33,0
17685.7,1683.35,0
17745.6,1685.16,0
17805.6,1686.77,0
17865.5,1688.18,0
17925.5,1689.39,0
17985.4,1690.4,0
18045.4,1691.21,0
18105.3,1691.82,0
18165.3,1692.22,0
18225.2,1692.44,0
18285.2,1692.45,0
18345.1,1692.26,0
18405.1,1691.88,0
18465,1691.31,0
18525,1690.54,0
18584.9,1689.57,0
18644.9,1688.42,0
18704.8,1687.07,0
18764.8,1685.53,0
18824.7,1683.8,0
18884.7,1681.88,0
18944.6,1679.78,0
19004.6,1677.49,0
19064.5,1675.01,0
19124.5,1672.35,0
19184.4,1669.5,0
19244.4,1666.47,0
19304.3,1663.27,0
19364.3,1659.88,0
19424.2,1656.31,0
19484.2,1652.57,0
19544.2,1648.66,0
19604.1,1644.56,0
19664.1,1640.3,0
19724,1635.87,0
19784,1631.27,0
19843.9,1626.5,0
19903.9,1621.56,0
19963.8,1616.46,0
20023.8,1611.2,0
20083.7,1605.77,0
20143.7,1600.19,0
20203.6,1594.45,0
20263.6,1588.56,0
20323.5,1582.51,0
20383.5,1576.31,0
20443.4,1569.96,0
20503.4,1563.46,0
20563.3,1556.82,0
20623.3,1550.03,0
20683.2,1543.1,0
20743.2,1536.03,0
20803.1,1528.83,0
20863.1,1521.49,0
20923,1514.01,0
20983,1506.41,0
21042.9,1498.67,0
21102.9,1490.82,0
21162.8,1482.83,0
21222.8,1474.73,0
21282.7,1466.5,0
21342.7,1458.16,0
21402.6,1449.71,0
21462.6,1441.15,0
21522.5,1432.47,0
21582.5,1423.69,0
21642.4,1414.81,0
21702.4,1405.82,0
21762.4,1396.74,0
21822.3,1387.56,0
21882.3,1378.29,0
21942.2,1368.92,0
22002.2,1359.48,0
22062.1,1349.94,0
22122.1,1340.33,0
22182,1330.63,0
22242,1320.86,0
22301.9,1311.02,0
22361.9,1301.11,0
22421.8,1291.14,0
22481.8,1281.09,0
22541.7,1270.99,0
22601.7,1260.84,0
22661.6,1250.63,0
22721.6,1240.36,0
22781.5,1230.05,0
22841.5,1219.7,0
22901.4,1209.31,0
22961.4,1198.88,0
23021.3,1188.41,0
23081.3,1177.92,0
23141.2,1167.4,0
23201.2,1156.86,0
23261.1,1146.29,0
23321.1,1135.71,0
23381,1125.12,0
23441,1114.52,0
23500.9,1103.91,0
23560.9,1093.31,0
23620.8,1082.7,0
23680.8,1072.1,0
23740.7,1061.51,0
23800.7,1050.94,0
23860.7,1040.38,0
23920.6,1029.85,0
23980.6,1019.34,0
24040.5,1008.86,0
24100.5,998.418,0
24160.4,988.011,0
24220.4,977.646,0
24280.3,967.328,0
24340.3,957.06,0
24400.2,946.847,0
24460.2,936.692,0
24520.1,926.601,0
24580.1,916.577,0
24640,906.626,0
24700,896.75,0
24759.9,886.955,0
24819.9,877.246,0
24879.8,867.626,0
24939.8,858.1,0
24999.7,848.673,0
25059.7,839.35,0
25119.6,830.134,0
25179.6,821.031,0
25239.5,812.046,0
25299.5,803.183,0
25359.4,794.446,0
25419.4,785.842,0
25479.3,777.374,0
25539.3,769.047,0
25599.2,760.867,0
25659.2,752.838,0
25719.1,744.965,0
25779.1,737.254,0
25839,729.709,0
25899,722.336,0
25958.9,715.139,0
26018.9,708.123,0
26078.9,701.295,0
26138.8,694.659,0
26198.8,688.22,0
26258.7,681.984,0
26318.7,675.956,0
26378.6,670.141,0
26438.6,664.546,0
26498.5,659.174,0
26558.5,654.032,0
26618.4,649.125,0
26678.4,644.459,0
26738.3,640.039,0
26798.3,635.872,0
26858.2,631.961,0
26918.2,628.314,0
26978.1,624.936,0
27038.1,621.832,0
27098,619.009,0
27158,616.472,0
27217.9,614.228,0
27277.9,612.281,0
27337.8,610.638,0
27397.8,609.305,0
27457.7,608.288,0
27517.7,607.593,0
27577.6,607.226,0
27637.6,607.192,0
27697.5,607.499,0
27757.5,608.152,0
27817.4,609.158,0
27877.4,610.522,0
27937.3,612.252,0
27997.3,614.352,0
28057.2,616.831,0
28117.2,619.693,0
28177.2,622.945,0
28237.1,626.595,0
28297.1,630.647,0
28357,635.11,0
28417,639.989,0
28476.9,645.29,0
28536.9,651.022,0
28596.8,657.189,0
28656.8,663.799,0
28716.7,670.859,0
28776.7,678.375,0
28836.6,686.354,0
28896.6,694.804,0
28956.5,703.729,0
29016.5,713.139,0
29076.4,723.039,0
29136.4,733.437,0
29196.3,744.339,0
29256.3,755.752,0
29316.2,767.684,0
29376.2,780.142,1
29436.1,793.133,0
29496.1,806.664,0
29556,820.741,0
29616,835.374,0
29675.9,850.567,0
29735.9,866.33,0
29795.8,882.669,0
29855.8,899.592,0
29915.7,917.106,0
29975.7,935.219,0
30035.6,953.937,0
30095.6,973.269,0
30155.5,993.222,0
30215.5,1013.8,0
30275.4,1035.02,0
30335.4,1056.88,0
30395.4,1079.4,0
30455.3,1102.57,0
30515.3,1126.41,0
30575.2,1150.92,0
30635.2,1176.12,1
