Dystans (m),Wysokosc (m),Wezel
0,1521.94,1
59.9514,1524.32,0
119.903,1526.7,0
179.854,1529.07,0
239.806,1531.44,0
299.757,1533.8,0
359.708,1536.15,0
419.66,1538.49,0
479.611,1540.81,0
539.562,1543.13,0
599.514,1545.42,0
659.465,1547.69,0
719.417,1549.95,0
779.368,1552.18,0
839.319,1554.39,0
899.271,1556.57,0
959.222,1558.72,0
1019.17,1560.84,0
1079.12,1562.93,0
1139.08,1564.99,0
1199.03,1567.01,0
1258.98,1568.99,0
1318.93,1570.93,0
1378.88,1572.83,0
1438.83,1574.69,0
1498.78,1576.5,0
1558.74,1578.26,0
1618.69,1579.98,0
1678.64,1581.64,0
1738.59,1583.25,0
1798.54,1584.81,0
1858.49,1586.3,0
1918.44,1587.74,0
1978.4,1589.12,0
2038.35,1590.44,0
2098.3,1591.69,0
2158.25,1592.88,0
2218.2,1594,0
2278.15,1595.05,0
2338.1,1596.02,0
2398.06,1596.92,0
2458.01,1597.75,0
2517.96,1598.5,0
2577.91,1599.17,0
2637.86,1599.76,0
2697.81,1600.26,0
2757.76,1600.68,0
2817.72,1601.01,0
2877.67,1601.26,0
2937.62,1601.41,0
2997.57,1601.47,0
3057.52,1601.44,0
3117.47,1601.3,0
3177.42,1601.07,0
3237.37,1600.74,0
3297.33,1600.31,0
3357.28,1599.77,1
3417.23,1599.13,0
3477.18,1598.39,0
3537.13,1597.54,0
3597.08,1596.59,0
3657.03,1595.54,0
3716.99,1594.39,0
3776.94,1593.15,0
3836.89,1591.81,0
3896.84,1590.38,0
3956.79,1588.86,0
4016.74,1587.25,0
4076.69,1585.55,0
4136.65,1583.77,0
4196.6,1581.91,0
4256.55,1579.96,0
4316.5,1577.93,0
4376.45,1575.82,0
4436.4,1573.63,0
4496.35,1571.37,0
4556.31,1569.04,0
4616.26,1566.63,0
4676.21,1564.15,0
4736.16,1561.6,0
4796.11,1558.99,0
4856.06,1556.31,0
4916.01,1553.57,0
4975.96,1550.76,0
5035.92,1547.9,0
5095.87,1544.97,0
5155.82,1541.99,0
5215.77,1538.95,0
5275.72,1535.86,0
5335.67,1532.72,0
5395.62,1529.53,0
5455.58,1526.29,0
5515.53,1523,0
5575.48,1519.67,0
5635.43,1516.29,0
5695.38,1512.87,0
5755.33,1509.42,0
5815.28,1505.92,0
5875.24,1502.39,0
5935.19,1498.82,0
5995.14,1495.22,0
6055.09,1491.59,0
6115.04,1487.92,0
6174.99,1484.23,0
6234.94,1480.51,0
6294.9,1476.77,0
6354.85,1473.01,0
6414.8,1469.22,0
6474.75,1465.41,0
6534.7,1461.59,0
6594.65,1457.75,0
6654.6,1453.89,0
6714.55,1450.02,1
6774.51,1446.14,0
6834.46,1442.25,0
6894.41,1438.34,0
6954.36,1434.42,0
7014.31,1430.48,0
7074.26,1426.53,0
7134.21,1422.55,0
7194.17,1418.56,0
7254.12,1414.54,0
7314.07,1410.51,0
7374.02,1406.44,0
7433.97,1402.36,0
7493.92,1398.25,0
7553.87,1394.11,0
7613.83,1389.94,0
7673.78,1385.74,0
7733.73,1381.52,0
7793.68,1377.26,0
7853.63,1372.96,0
7913.58,1368.64,0
7973.53,1364.27,0
8033.49,1359.87,0
8093.44,1355.43,0
8153.39,1350.96,0
8213.34,1346.44,0
8273.29,1341.88,0
8333.24,1337.27,0
8393.19,1332.62,0
8453.15,1327.93,0
8513.1,1323.19,0
8573.05,1318.4,0
8633,1313.56,0
8692.95,1308.68,0
8752.9,1303.74,0
8812.85,1298.74,0
8872.8,1293.7,0
8932.76,1288.59,0
8992.71,1283.44,0
9052.66,1278.22,0
9112.61,1272.94,0
9172.56,1267.61,0
9232.51,1262.21,0
9292.46,1256.75,0
9352.42,1251.23,0
9412.37,1245.64,0
9472.32,1239.98,0
9532.27,1234.26,0
9592.22,1228.47,0
9652.17,1222.61,0
9712.12,1216.67,0
9772.08,1210.67,0
9832.03,1204.59,0
9891.98,1198.44,0
9951.93,1192.21,0
10011.9,1185.9,0
10071.8,1179.51,1
10131.8,1173.05,0
10191.7,1166.52,0
10251.7,1159.92,0
10311.6,1153.28,0
10371.6,1146.6,0
10431.5,1139.89,0
10491.5,1133.16,0
10551.4,1126.42,0
10611.4,1119.69,0
10671.3,1112.96,0
10731.3,1106.26,0
10791.2,1099.59,0
10851.2,1092.96,0
10911.2,1086.38,0
10971.1,1079.87,0
11031.1,1073.43,0
11091,1067.07,0
11151,1060.81,0
11210.9,1054.64,0
11270.9,1048.6,0
11330.8,1042.67,0
11390.8,1036.88,0
11450.7,1031.23,0
11510.7,1025.74,0
11570.6,1020.41,0
11630.6,1015.25,0
11690.5,1010.28,0
11750.5,1005.51,0
11810.4,1000.94,0
11870.4,996.582,0
11930.3,992.452,0
11990.3,988.557,0
12050.2,984.907,0
12110.2,981.513,0
12170.1,978.385,0
12230.1,975.533,0
12290,972.968,0
12350,970.698,0
12409.9,968.735,0
12469.9,967.089,0
12529.8,965.77,0
12589.8,964.788,0
12649.7,964.152,0
12709.7,963.875,0
12769.6,963.965,0
12829.6,964.432,0
12889.5,965.287,0
12949.5,966.541,0
13009.5,968.202,0
13069.4,970.282,0
13129.4,972.791,0
13189.3,975.738,0
13249.3,979.134,0
13309.2,982.989,0
13369.2,987.313,0
13429.1,992.116,1
13489.1,997.406,0
13549,1003.18,0
13609,1009.42,0
13668.9,1016.12,0
13728.9,1023.27,0
13788.8,1030.86,0
13848.8,1038.89,0
13908.7,1047.33,0
13968.7,1056.19,0
14028.6,1065.46,0
14088.6,1075.11,0
14148.5,1085.15,0
14208.5,1095.56,0
14268.4,1106.34,0
14328.4,1117.48,0
14388.3,1128.95,0
14448.3,1140.77,0
14508.2,1152.91,0
14568.2,1165.36,0
14628.1,1178.13,0
14688.1,1191.19,0
14748,1204.53,0
14808,1218.16,0
14867.9,1232.05,0
14927.9,1246.21,0
14987.8,1260.61,0
15047.8,1275.25,0
15107.7,1290.12,0
15167.7,1305.21,0
15227.7,1320.51,0
15287.6,1336.01,0
15347.6,1351.7,0
15407.5,1367.58,0
15467.5,1383.63,0
15527.4,1399.84,0
15587.4,1416.2,0
15647.3,1432.7,0
15707.3,1449.34,0
15767.2,1466.11,0
15827.2,1482.98,0
15887.1,1499.96,0
15947.1,1517.04,0
16007,1534.2,0
16067,1551.44,0
16126.9,1568.75,0
16186.9,1586.11,0
16246.8,1603.52,0
16306.8,1620.96,0
16366.7,1638.44,0
16426.7,1655.93,0
16486.6,1673.43,0
16546.6,1690.92,0
16606.5,1708.41,0
16666.5,1725.88,0
16726.4,1743.32,0
16786.4,1760.72,1
16846.3,1778.06,0
16906.3,1795.35,0
16966.2,1812.56,0
17026.2,1829.67,0
17086.1,1846.68,0
17146.1,1863.57,0
17206,1880.33,0
17266,1896.94,0
17325.9,1913.38,0
17385.9,1929.65,0
17445.9,1945.73,0
17505.8,1961.6,0
17565.8,1977.26,0
17625.7,1992.68,0
17685.7,2007.86,0
17745.6,2022.77,0
17805.6,2037.41,0
17865.5,2051.76,0
17925.5,2065.8,0
17985.4,2079.53,0
18045.4,2092.93,0
18105.3,2105.98,0
18165.3,2118.67,0
18225.2,2130.99,0
18285.2,2142.91,0
18345.1,2154.44,0
18405.1,2165.55,0
18465,2176.23,0
18525,2186.46,0
18584.9,2196.24,0
18644.9,2205.54,0
18704.8,2214.35,0
18764.8,2222.66,0
18824.7,2230.46,0
18884.7,2237.73,0
18944.6,2244.45,0
19004.6,2250.62,0
19064.5,2256.21,0
19124.5,2261.22,0
19184.4,2265.63,0
19244.4,2269.42,0
19304.3,2272.59,0
19364.3,2275.11,0
19424.2,2276.98,0
19484.2,2278.17,0
19544.2,2278.68,0
19604.1,2278.49,0
19664.1,2277.59,0
19724,2275.96,0
19784,2273.59,0
19843.9,2270.46,0
19903.9,2266.56,0
19963.8,2261.88,0
20023.8,2256.4,0
20083.7,2250.11,0
20143.7,2242.99,1
20203.6,2235.04,0
20263.6,2226.28,0
20323.5,2216.73,0
20383.5,2206.42,0
20443.4,2195.38,0
20503.4,2183.64,0
20563.3,2171.22,0
20623.3,2158.15,0
20683.2,2144.46,0
20743.2,2130.18,0
20803.1,2115.32,0
20863.1,2099.93,0
20923,2084.03,0
20983,2067.64,0
21042.9,2050.8,0
21102.9,2033.52,0
21162.8,2015.84,0
21222.8,1997.78,0
21282.7,1979.38,0
21342.7,1960.66,0
21402.6,1941.64,0
21462.6,1922.36,0
21522.5,1902.83,0
21582.5,1883.1,0
21642.4,1863.18,0
21702.4,1843.11,0
21762.4,1822.9,0
21822.3,1802.59,0
21882.3,1782.21,0
21942.2,1761.78,0
22002.2,1741.33,0
22062.1,1720.89,0
22122.1,1700.49,0
22182,1680.14,0
22242,1659.88,0
22301.9,1639.74,0
22361.9,1619.75,0
22421.8,1599.92,0
22481.8,1580.3,0
22541.7,1560.9,0
22601.7,1541.75,0
22661.6,1522.89,0
22721.6,1504.33,0
22781.5,1486.1,0
22841.5,1468.24,0
22901.4,1450.78,0
22961.4,1433.72,0
23021.3,1417.11,0
23081.3,1400.98,0
23141.2,1385.34,0
23201.2,1370.23,0
23261.1,1355.68,0
23321.1,1341.7,0
23381,1328.34,0
23441,1315.61,0
23500.9,1303.54,1
23560.9,1292.16,0
23620.8,1281.46,0
23680.8,1271.41,0
23740.7,1262.01,0
23800.7,1253.25,0
23860.7,1245.1,0
23920.6,1237.56,0
23980.6,1230.6,0
24040.5,1224.22,0
24100.5,1218.4,0
24160.4,1213.12,0
24220.4,1208.38,0
24280.3,1204.14,0
24340.3,1200.41,0
24400.2,1197.17,0
24460.2,1194.4,0
24520.1,1192.08,0
24580.1,1190.21,0
24640,1188.76,0
24700,1187.73,0
24759.9,1187.1,0
24819.9,1186.85,0
24879.8,1186.97,0
24939.8,1187.45,0
24999.7,1188.26,0
25059.7,1189.4,0
25119.6,1190.85,0
25179.6,1192.6,0
25239.5,1194.63,0
25299.5,1196.93,0
25359.4,1199.48,0
25419.4,1202.27,0
25479.3,1205.28,0
25539.3,1208.5,0
25599.2,1211.92,0
25659.2,1215.51,0
25719.1,1219.27,0
25779.1,1223.18,0
25839,1227.23,0
25899,1231.39,0
25958.9,1235.67,0
26018.9,1240.03,0
26078.9,1244.47,0
26138.8,1248.98,0
26198.8,1253.53,0
26258.7,1258.12,0
26318.7,1262.72,0
26378.6,1267.33,0
26438.6,1271.93,0
26498.5,1276.51,0
26558.5,1281.04,0
26618.4,1285.52,0
26678.4,1289.94,0
26738.3,1294.27,0
26798.3,1298.5,0
26858.2,1302.62,1
26918.2,1305.31,0
26978.1,1307.78,0
27038.1,1310.03,0
27098,1312.06,0
27158,1313.87,0
27217.9,1315.47,0
27277.9,1316.87,0
27337.8,1318.06,0
27397.8,1319.05,0
27457.7,1319.85,0
27517.7,1320.45,0
27577.6,1320.86,0
27637.6,1321.09,0
27697.5,1321.13,0
27757.5,1321,0
27817.4,1320.69,0
27877.4,1320.21,0
27937.3,1319.56,0
27997.3,1318.75,0
28057.2,1317.78,0
28117.2,1316.65,0
28177.2,1315.37,0
28237.1,1313.94,0
28297.1,1312.37,0
28357,1310.65,0
28417,1308.79,0
28476.9,1306.8,0
28536.9,1304.68,0
28596.8,1302.43,0
28656.8,1300.06,0
28716.7,1297.56,0
28776.7,1294.95,0
28836.6,1292.23,0
28896.6,1289.4,0
28956.5,1286.46,0
29016.5,1283.42,0
29076.4,1280.28,0
29136.4,1277.05,0
29196.3,1273.73,0
29256.3,1270.32,0
29316.2,1266.82,0
29376.2,1263.25,0
29436.1,1259.6,0
29496.1,1255.87,0
29556,1252.08,0
29616,1248.22,0
29675.9,1244.3,0
29735.9,1240.32,0
29795.8,1236.29,0
29855.8,1232.2,0
29915.7,1228.07,0
29975.7,1223.89,0
30035.6,1219.68,0
30095.6,1215.43,0
30155.5,1211.14,0
30215.5,1206.83,0
30275.4,1202.49,0
30335.4,1198.13,0
30395.4,1193.75,0
30455.3,1189.35,0
30515.3,1184.95,0
30575.2,1180.54,0
30635.2,1176.12,1
