Dystans (m),Wysokosc (m),Wezel
0,1521.94,1
59.9514,1522.31,0
119.903,1522.68,0
179.854,1523.04,0
239.806,1523.41,0
299.757,1523.76,0
359.708,1524.12,0
419.66,1524.46,0
479.611,1524.79,0
539.562,1525.12,0
599.514,1525.43,0
659.465,1525.73,0
719.417,1526.01,0
779.368,1526.28,0
839.319,1526.53,0
899.271,1526.76,0
959.222,1526.98,0
1019.17,1527.17,0
1079.12,1527.34,0
1139.08,1527.48,0
1199.03,1527.61,0
1258.98,1527.7,0
1318.93,1527.77,0
1378.88,1527.81,0
1438.83,1527.82,0
1498.78,1527.8,0
1558.74,1527.74,0
1618.69,1527.65,0
1678.64,1527.53,0
1738.59,1527.37,0
1798.54,1527.17,0
1858.49,1526.93,0
1918.44,1526.65,0
1978.4,1526.33,0
2038.35,1525.97,0
2098.3,1525.56,0
2158.25,1525.11,0
2218.2,1524.61,0
2278.15,1524.06,0
2338.1,1523.46,0
2398.06,1522.81,0
2458.01,1522.11,0
2517.96,1521.35,0
2577.91,1520.54,0
2637.86,1519.67,0
2697.81,1518.75,0
2757.76,1517.76,0
2817.72,1516.72,0
2877.67,1515.62,0
2937.62,1514.45,0
2997.57,1513.22,0
3057.52,1511.92,0
3117.47,1510.55,0
3177.42,1509.12,0
3237.37,1507.62,0
3297.33,1506.05,0
3357.28,1504.4,0
3417.23,1502.69,0
3477.18,1500.89,0
3537.13,1499.03,0
3597.08,1497.08,0
3657.03,1495.06,0
3716.99,1492.96,0
3776.94,1490.77,0
3836.89,1488.5,0
3896.84,1486.15,0
3956.79,1483.72,0
4016.74,1481.2,0
4076.69,1478.59,0
4136.65,1475.89,1
4196.6,1476.17,0
4256.55,1476.45,0
4316.5,1476.72,0
4376.45,1477,0
4436.4,1477.28,0
4496.35,1477.58,0
4556.31,1477.89,0
4616.26,1478.23,0
4676.21,1478.6,0
4736.16,1479.01,0
4796.11,1479.46,1
4856.06,1494.9,0
4916.01,1510.71,0
4975.96,1526.86,0
5035.92,1543.3,0
5095.87,1559.99,0
5155.82,1576.91,0
5215.77,1594.01,0
5275.72,1611.25,0
5335.67,1628.6,0
5395.62,1646.02,0
5455.58,1663.47,0
5515.53,1680.91,0
5575.48,1698.3,0
5635.43,1715.62,0
5695.38,1732.81,0
5755.33,1749.85,0
5815.28,1766.69,0
5875.24,1783.3,0
5935.19,1799.64,0
5995.14,1815.67,0
6055.09,1831.35,0
6115.04,1846.65,0
6174.99,1861.53,0
6234.94,1875.94,0
6294.9,1889.87,0
6354.85,1903.25,0
6414.8,1916.07,0
6474.75,1928.27,0
6534.7,1939.83,0
6594.65,1950.7,0
6654.6,1960.85,0
6714.55,1970.23,0
6774.51,1978.82,0
6834.46,1986.57,0
6894.41,1993.45,0
6954.36,1999.42,0
7014.31,2004.44,0
7074.26,2008.47,0
7134.21,2011.47,0
7194.17,2013.41,0
7254.12,2014.26,0
7314.07,2013.96,0
7374.02,2012.49,0
7433.97,2009.8,0
7493.92,2005.87,0
7553.87,2000.64,0
7613.83,1994.09,0
7673.78,1986.18,0
7733.73,1976.86,0
7793.68,1966.11,0
7853.63,1953.87,0
7913.58,1940.12,0
7973.53,1924.82,0
8033.49,1907.93,0
8093.44,1889.41,0
8153.39,1869.23,0
8213.34,1847.34,0
8273.29,1823.71,0
8333.24,1798.3,0
8393.19,1771.08,0
8453.15,1742,0
8513.1,1711.02,0
8573.05,1678.12,0
8633,1643.26,0
8692.95,1606.38,0
8752.9,1567.47,0
8812.85,1526.47,0
8872.8,1483.35,0
8932.76,1438.08,0
8992.71,1390.62,0
9052.66,1340.92,0
9112.61,1288.96,0
9172.56,1234.69,0
9232.51,1178.07,0
9292.46,1119.07,0
9352.42,1057.65,1
9412.37,1069.22,0
9472.32,1080.16,0
9532.27,1090.48,0
9592.22,1100.22,0
9652.17,1109.39,0
9712.12,1118,0
9772.08,1126.08,0
9832.03,1133.64,0
9891.98,1140.71,0
9951.93,1147.3,0
10011.9,1153.44,0
10071.8,1159.13,0
10131.8,1164.41,0
10191.7,1169.28,0
10251.7,1173.78,0
10311.6,1177.91,0
10371.6,1181.7,0
10431.5,1185.16,0
10491.5,1188.32,0
10551.4,1191.19,0
10611.4,1193.79,0
10671.3,1196.15,0
10731.3,1198.27,0
10791.2,1200.19,0
10851.2,1201.91,0
10911.2,1203.46,0
10971.1,1204.86,0
11031.1,1206.13,1
11091,1208.22,0
11151,1210.49,0
11210.9,1212.92,0
11270.9,1215.49,0
11330.8,1218.16,0
11390.8,1220.92,0
11450.7,1223.73,0
11510.7,1226.58,0
11570.6,1229.44,0
11630.6,1232.29,0
11690.5,1235.09,0
11750.5,1237.83,0
11810.4,1240.48,0
11870.4,1243.01,0
11930.3,1245.4,0
11990.3,1247.63,0
12050.2,1249.67,0
12110.2,1251.5,0
12170.1,1253.08,0
12230.1,1254.41,0
12290,1255.44,0
12350,1256.16,0
12409.9,1256.54,0
