Dystans (m),Wysokosc (m),Wezel
4397.25,6.77129,0
4413.72,6.91842,0
4430.19,7.0532,0
4446.66,7.17501,0
4463.13,7.28326,0
4479.6,7.37733,0
4496.07,7.45661,0
4512.54,7.52049,0
4529,7.56837,0
4545.47,7.59963,0
4561.94,7.61367,0
4578.41,7.60988,0
4594.88,7.58765,0
4611.35,7.54636,0
4627.82,7.48542,0
4644.29,7.40421,0
4660.76,7.30212,0
4677.23,7.17855,0
4693.7,7.03288,0
4710.16,6.86451,0
4726.63,6.67282,0
4743.1,6.45721,0
4759.57,6.21708,0
4776.04,5.9518,0
4792.51,5.66077,0
4808.98,5.34339,0
4825.45,4.99904,0
4841.92,4.62711,0
4858.39,4.227,0
4874.86,3.7981,0
4891.33,3.33979,0
4907.79,2.85148,0
4924.26,2.33254,1
4940.73,2.54611,0
4957.2,2.73376,0
4973.67,2.87705,0
4990.14,2.95754,0
5006.61,2.95679,0
5023.08,2.85636,0
5039.55,2.63781,0
5056.02,2.2827,0
5072.49,1.77259,0
5088.95,1.08904,1
5105.42,1.27987,1
5121.89,1.14027,0
5138.36,1.01563,0
5154.83,0.905458,0
5171.3,0.809261,0
5187.77,0.726552,0
5204.24,0.656841,0
5220.71,0.599638,0
5237.18,0.554455,0
5253.65,0.520801,0
5270.11,0.498187,0
5286.58,0.486125,0
5303.05,0.484123,0
5319.52,0.491694,0
5335.99,0.508348,0
5352.46,0.533595,0
5368.93,0.566946,0
5385.4,0.607911,0
5401.87,0.656002,0
5418.34,0.710728,0
5434.81,0.771601,0
5451.27,0.83813,0
5467.74,0.909827,0
5484.21,0.986202,0
5500.68,1.06677,0
5517.15,1.15103,0
5533.62,1.2385,0
5550.09,1.32869,0
5566.56,1.42112,0
5583.03,1.51528,0
5599.5,1.6107,0
5615.97,1.70688,0
5632.44,1.80334,0
5648.9,1.89958,0
5665.37,1.99511,0
5681.84,2.08945,0
5698.31,2.1821,0
5714.78,2.27258,0
5731.25,2.3604,0
5747.72,2.44507,0
5764.19,2.52609,0
5780.66,2.60298,0
5797.13,2.67525,0
5813.6,2.74241,0
5830.06,2.80398,0
5846.53,2.85945,0
5863,2.90835,0
5879.47,2.95017,0
5895.94,2.98444,0
5912.41,3.01067,0
5928.88,3.02836,0
5945.35,3.03702,0
5961.82,3.03617,0
5978.29,3.02531,0
5994.76,3.00396,0
6011.22,2.97163,0
6027.69,2.92783,0
6044.16,2.87206,0
6060.63,2.80384,0
6077.1,2.72269,0
6093.57,2.6281,0
6110.04,2.51959,0
6126.51,2.39668,0
6142.98,2.25887,0
6159.45,2.10566,0
6175.92,1.93659,0
6192.38,1.75114,0
6208.85,1.54884,1
6225.32,1.50361,0
6241.79,1.46959,0
6258.26,1.44599,0
6274.73,1.432,0
6291.2,1.42682,0
6307.67,1.42966,0
6324.14,1.43971,1
6340.61,1.47788,0
6357.08,1.51751,0
6373.54,1.55844,0
6390.01,1.60052,0
6406.48,1.64362,0
6422.95,1.68758,0
6439.42,1.73225,0
6455.89,1.77749,0
6472.36,1.82315,0
6488.83,1.86909,0
6505.3,1.91515,0
6521.77,1.96118,0
6538.24,2.00705,1
6554.71,1.98408,0
6571.17,1.95701,0
6587.64,1.92618,0
6604.11,1.89196,0
6620.58,1.85467,0
6637.05,1.81466,0
6653.52,1.77228,0
6669.99,1.72787,0
6686.46,1.68177,0
6702.93,1.63433,0
6719.4,1.58589,0
6735.87,1.5368,0
6752.33,1.4874,0
6768.8,1.43803,0
6785.27,1.38904,0
6801.74,1.34077,0
6818.21,1.29357,0
6834.68,1.24777,0
6851.15,1.20374,0
6867.62,1.16179,0
6884.09,1.1223,0
6900.56,1.08558,0
6917.03,1.052,0
6933.49,1.02189,0
6949.96,0.995597,0
6966.43,0.973467,0
6982.9,0.955843,0
6999.37,0.943069,0
7015.84,0.935489,0
7032.31,0.933446,0
7048.78,0.937285,0
7065.25,0.94735,0
7081.72,0.963985,0
7098.19,0.987533,0
7114.65,1.01834,0
