Dystans (m),Wysokosc (m),Wezel
1484.23,789.564,0
1489.08,789.926,0
1493.93,790.295,0
1498.78,790.671,0
1503.63,791.053,0
1508.48,791.44,0
1513.33,791.832,0
1518.18,792.23,0
1523.03,792.631,0
1527.88,793.037,0
1532.73,793.446,0
1537.58,793.858,0
1542.44,794.273,0
1547.29,794.69,0
1552.14,795.109,0
1556.99,795.529,0
1561.84,795.95,0
1566.69,796.371,0
1571.54,796.793,0
1576.39,797.214,0
1581.24,797.634,0
1586.09,798.053,0
1590.94,798.471,0
1595.79,798.886,0
1600.64,799.299,0
1605.49,799.709,0
1610.34,800.116,0
1615.19,800.519,0
1620.04,800.917,0
1624.89,801.311,0
1629.74,801.7,0
1634.59,802.083,0
1639.44,802.461,0
1644.29,802.832,0
1649.14,803.196,0
1654,803.553,0
1658.85,803.902,0
1663.7,804.243,0
1668.55,804.576,0
1673.4,804.899,0
1678.25,805.214,0
1683.1,805.518,0
1687.95,805.813,0
1692.8,806.096,0
1697.65,806.369,0
1702.5,806.63,0
1707.35,806.879,0
1712.2,807.115,0
1717.05,807.339,0
1721.9,807.55,0
1726.75,807.747,0
1731.6,807.93,0
1736.45,808.098,0
1741.3,808.251,0
1746.15,808.389,0
1751,808.511,0
1755.85,808.617,0
1760.7,808.706,0
1765.56,808.779,0
1770.41,808.833,0
1775.26,808.87,0
1780.11,808.888,0
1784.96,808.888,0
1789.81,808.868,0
1794.66,808.828,0
1799.51,808.769,0
1804.36,808.689,0
1809.21,808.587,0
1814.06,808.465,0
1818.91,808.321,0
1823.76,808.154,0
1828.61,807.965,0
1833.46,807.753,0
1838.31,807.517,0
1843.16,807.257,0
1848.01,806.973,0
1852.86,806.663,0
1857.71,806.329,0
1862.56,805.969,0
1867.41,805.583,0
1872.26,805.17,0
1877.11,804.731,0
1881.97,804.264,0
1886.82,803.769,0
1891.67,803.246,0
1896.52,802.694,0
1901.37,802.113,0
1906.22,801.503,0
1911.07,800.862,0
1915.92,800.191,0
1920.77,799.49,0
1925.62,798.757,0
1930.47,797.992,0
