Dystans (m),Wysokosc (m),Wezel
873.077,828.214,0
877.927,828.592,0
882.778,828.964,0
887.628,829.331,0
892.478,829.692,0
897.329,830.047,0
902.179,830.397,0
907.03,830.742,0
911.88,831.081,0
916.73,831.415,0
921.581,831.744,0
926.431,832.068,0
931.282,832.386,0
936.132,832.7,0
940.983,833.009,0
945.833,833.314,0
950.683,833.613,0
955.534,833.908,0
960.384,834.198,0
965.235,834.484,0
970.085,834.766,0
974.936,835.043,0
979.786,835.315,0
984.636,835.584,0
989.487,835.848,0
994.337,836.108,0
999.188,836.364,0
1004.04,836.616,0
1008.89,836.864,0
1013.74,837.108,0
1018.59,837.348,0
1023.44,837.585,0
1028.29,837.817,0
1033.14,838.046,0
1037.99,838.271,0
1042.84,838.493,0
1047.69,838.711,0
1052.54,838.926,0
1057.39,839.137,0
1062.24,839.344,0
1067.09,839.548,0
1071.94,839.749,0
1076.79,839.946,0
1081.64,840.141,0
1086.5,840.331,0
1091.35,840.519,0
1096.2,840.703,0
1101.05,840.885,0
1105.9,841.063,0
1110.75,841.237,0
1115.6,841.409,0
1120.45,841.578,0
1125.3,841.744,0
1130.15,841.906,0
1135,842.066,0
1139.85,842.223,0
1144.7,842.376,0
1149.55,842.527,0
1154.4,842.675,0
1159.25,842.82,0
1164.1,842.962,0
1168.95,843.101,0
1173.8,843.237,0
1178.65,843.37,0
1183.5,843.5,0
1188.35,843.628,0
1193.2,843.753,0
1198.06,843.874,0
1202.91,843.993,0
1207.76,844.109,0
1212.61,844.223,0
1217.46,844.333,0
1222.31,844.441,0
1227.16,844.545,0
1232.01,844.647,1
1236.86,844.746,0
1241.71,844.842,0
1246.56,844.935,0
1251.41,845.025,0
1256.26,845.112,0
1261.11,845.197,0
1265.96,845.278,0
1270.81,845.357,0
1275.66,845.432,0
1280.51,845.504,0
1285.36,845.574,0
1290.21,845.64,0
1295.06,845.704,0
1299.91,845.764,0
1304.76,845.821,0
1309.61,845.875,0
1314.47,845.926,0
1319.32,845.973,0
1324.17,846.018,0
1329.02,846.059,0
1333.87,846.097,0
1338.72,846.131,0
1343.57,846.163,0
1348.42,846.19,0
1353.27,846.215,0
1358.12,846.236,0
1362.97,846.253,0
1367.82,846.267,0
1372.67,846.277,0
1377.52,846.284,0
1382.37,846.286,0
1387.22,846.286,0
1392.07,846.281,0
1396.92,846.273,0
1401.77,846.26,0
1406.62,846.244,0
1411.47,846.224,0
1416.32,846.199,0
1421.17,846.171,0
1426.03,846.138,0
1430.88,846.101,0
1435.73,846.06,0
1440.58,846.015,0
1445.43,845.965,0
1450.28,845.911,0
1455.13,845.852,0
1459.98,845.788,0
1464.83,845.72,0
1469.68,845.647,0
1474.53,845.57,0
1479.38,845.487,0
1484.23,845.4,0
1489.08,845.307,0
1493.93,845.209,0
1498.78,845.107,0
1503.63,844.998,0
1508.48,844.885,0
1513.33,844.766,0
1518.18,844.642,0
1523.03,844.512,0
1527.88,844.376,0
1532.73,844.235,0
1537.58,844.088,0
1542.44,843.934,0
1547.29,843.775,0
1552.14,843.61,0
1556.99,843.438,0
1561.84,843.26,0
1566.69,843.076,0
1571.54,842.885,0
1576.39,842.688,0
1581.24,842.484,0
1586.09,842.273,0
1590.94,842.055,0
1595.79,841.831,0
1600.64,841.599,0
1605.49,841.36,0
1610.34,841.113,0
1615.19,840.859,0
1620.04,840.598,0
1624.89,840.329,0
1629.74,840.052,0
1634.59,839.768,0
1639.44,839.475,0
1644.29,839.174,0
1649.14,838.865,0
1654,838.548,0
1658.85,838.222,0
1663.7,837.888,0
1668.55,837.545,0
1673.4,837.193,0
1678.25,836.832,0
1683.1,836.462,0
1687.95,836.083,0
1692.8,835.694,0
1697.65,835.296,0
1702.5,834.889,0
1707.35,834.471,0
1712.2,834.044,0
1717.05,833.607,0
1721.9,833.159,0
1726.75,832.702,0
1731.6,832.234,0
1736.45,831.755,0
1741.3,831.265,0
1746.15,830.765,0
1751,830.254,0
1755.85,829.732,0
1760.7,829.198,0
1765.56,828.653,0
1770.41,828.096,0
1775.26,827.528,0
1780.11,826.947,0
1784.96,826.355,0
1789.81,825.75,0
1794.66,825.133,0
1799.51,824.504,0
1804.36,823.861,0
1809.21,823.206,0
1814.06,822.538,0
1818.91,821.857,0
1823.76,821.162,0
1828.61,820.454,0
1833.46,819.733,0
1838.31,818.997,0
1843.16,818.248,0
1848.01,817.484,1
1852.86,816.706,0
1857.71,815.913,0
1862.56,815.106,0
1867.41,814.284,0
1872.26,813.446,0
1877.11,812.594,0
1881.97,811.726,0
1886.82,810.842,0
1891.67,809.943,0
1896.52,809.028,0
1901.37,808.097,0
1906.22,807.149,0
1911.07,806.185,0
1915.92,805.204,0
1920.77,804.206,0
1925.62,803.191,0
1930.47,802.159,0
1935.32,801.109,0
1940.17,800.042,0
1945.02,798.956,0
1949.87,797.853,0
1954.72,796.731,0
1959.57,795.591,0
1964.42,794.432,0
1969.27,793.255,0
1974.12,792.058,0
1978.97,790.842,0
1983.82,789.606,0
1988.67,788.351,0
1993.53,787.076,0
1998.38,785.781,0
2003.23,784.465,0
2008.08,783.129,0
2012.93,781.772,0
2017.78,780.394,0
2022.63,778.995,0
2027.48,777.574,0
2032.33,776.132,0
2037.18,774.668,0
2042.03,773.181,0
2046.88,771.673,0
2051.73,770.142,0
2056.58,768.588,0
2061.43,767.011,0
2066.28,765.411,0
2071.13,763.787,0
2075.98,762.14,0
2080.83,760.469,0
2085.68,758.773,0
2090.53,757.053,0
2095.38,755.309,0
2100.23,753.54,0
2105.08,751.745,0
2109.94,749.925,0
2114.79,748.08,0
2119.64,746.209,0
2124.49,744.311,0
2129.34,742.388,0
2134.19,740.437,0
2139.04,738.46,0
2143.89,736.456,0
2148.74,734.424,0
2153.59,732.365,0
2158.44,730.278,0
2163.29,728.163,0
2168.14,726.019,0
2172.99,723.847,0
2177.84,721.646,0
2182.69,719.416,0
2187.54,717.157,0
2192.39,714.867,0
2197.24,712.548,0
2202.09,710.199,0
2206.94,707.819,0
2211.79,705.408,0
2216.64,702.967,0
2221.5,700.494,0
2226.35,697.99,0
2231.2,695.453,0
2236.05,692.885,0
2240.9,690.284,0
2245.75,687.651,0
2250.6,684.984,0
2255.45,682.285,0
2260.3,679.552,0
2265.15,676.785,0
2270,673.984,0
2274.85,671.149,0
2279.7,668.279,0
2284.55,665.374,0
2289.4,662.434,0
2294.25,659.458,0
2299.1,656.447,0
2303.95,653.399,0
2308.8,650.315,0
2313.65,647.195,0
2318.5,644.037,0
2323.35,640.842,0
2328.2,637.61,0
2333.05,634.339,0
2337.91,631.031,0
2342.76,627.683,0
2347.61,624.298,0
2352.46,620.873,0
2357.31,617.408,0
2362.16,613.904,0
2367.01,610.36,0
2371.86,606.775,0
2376.71,603.15,0
2381.56,599.484,0
2386.41,595.776,0
2391.26,592.027,0
2396.11,588.236,0
2400.96,584.403,0
2405.81,580.527,0
2410.66,576.608,0
2415.51,572.646,0
2420.36,568.641,0
2425.21,564.591,0
2430.06,560.497,0
2434.91,556.359,0
2439.76,552.176,0
2444.61,547.948,0
2449.47,543.674,0
2454.32,539.355,0
2459.17,534.989,0
2464.02,530.577,0
2468.87,526.117,0
2473.72,521.611,0
2478.57,517.057,1
