Dystans (m),Wysokosc (m),Wezel
4446.66,4.3661,0
4463.13,4.41394,0
4479.6,4.45773,0
4496.07,4.49723,0
4512.54,4.53221,0
4529,4.56243,0
4545.47,4.58765,0
4561.94,4.60763,0
4578.41,4.62213,0
4594.88,4.63092,0
4611.35,4.63376,1
4627.82,4.63048,0
4644.29,4.6212,0
4660.76,4.60611,0
4677.23,4.58538,0
4693.7,4.55921,0
4710.16,4.52779,0
4726.63,4.4913,0
4743.1,4.44992,0
4759.57,4.40384,0
4776.04,4.35325,0
4792.51,4.29834,0
4808.98,4.23929,0
4825.45,4.17628,0
4841.92,4.10951,0
4858.39,4.03916,0
4874.86,3.96542,0
4891.33,3.88847,0
4907.79,3.8085,0
4924.26,3.72569,0
4940.73,3.64024,0
4957.2,3.55232,0
4973.67,3.46213,0
4990.14,3.36985,0
5006.61,3.27566,0
5023.08,3.17976,0
5039.55,3.08233,0
5056.02,2.98356,0
5072.49,2.88363,0
5088.95,2.78272,0
5105.42,2.68103,0
5121.89,2.57875,0
5138.36,2.47605,0
5154.83,2.37312,0
5171.3,2.27016,0
5187.77,2.16734,0
5204.24,2.06485,0
5220.71,1.96289,0
5237.18,1.86163,0
5253.65,1.76126,0
5270.11,1.66197,0
5286.58,1.56394,0
5303.05,1.46737,0
5319.52,1.37243,0
5335.99,1.27931,0
5352.46,1.18821,0
5368.93,1.0993,0
5385.4,1.01278,0
5401.87,0.928818,0
5418.34,0.847616,0
5434.81,0.769356,0
5451.27,0.694224,0
5467.74,0.622405,0
5484.21,0.554088,0
5500.68,0.489456,0
5517.15,0.428698,0
5533.62,0.372,1
5550.09,0.319499,0
5566.56,0.27114,0
5583.03,0.226822,0
5599.5,0.18644,0
5615.97,0.149891,0
5632.44,0.117073,0
5648.9,0.0878832,0
5665.37,0.0622176,0
5681.84,0.0399735,0
5698.31,0.021048,0
5714.78,0.00533807,0
5731.25,-0.00725942,0
5747.72,-0.0168474,0
5764.19,-0.023529,0
5780.66,-0.0274071,0
5797.13,-0.0285848,0
5813.6,-0.0271651,0
5830.06,-0.0232511,0
5846.53,-0.0169457,0
5863,-0.00835199,0
5879.47,0.00242703,0
5895.94,0.0152883,0
5912.41,0.0301289,0
5928.88,0.0468457,0
5945.35,0.0653357,0
5961.82,0.0854959,0
5978.29,0.107223,0
5994.76,0.130415,0
6011.22,0.154968,0
6027.69,0.180778,0
6044.16,0.207744,0
6060.63,0.235762,0
6077.1,0.264729,0
6093.57,0.294542,0
6110.04,0.325098,0
6126.51,0.356294,0
6142.98,0.388027,0
6159.45,0.420194,0
6175.92,0.452692,0
6192.38,0.485418,0
6208.85,0.518268,0
6225.32,0.551141,0
6241.79,0.583932,0
6258.26,0.616539,0
6274.73,0.648859,0
6291.2,0.680789,0
6307.67,0.712225,0
6324.14,0.743065,0
6340.61,0.773206,0
6357.08,0.802545,0
6373.54,0.830978,0
6390.01,0.858403,0
6406.48,0.884716,0
6422.95,0.909815,0
6439.42,0.933597,0
6455.89,0.955958,1
6472.36,0.97682,0
6488.83,0.996203,0
6505.3,1.01415,0
6521.77,1.03071,0
6538.24,1.04592,0
6554.71,1.05983,0
6571.17,1.07248,0
6587.64,1.08392,0
6604.11,1.09419,0
6620.58,1.10333,0
6637.05,1.1114,0
6653.52,1.11842,0
6669.99,1.12446,0
6686.46,1.12955,0
6702.93,1.13373,0
6719.4,1.13705,0
6735.87,1.13956,0
6752.33,1.1413,0
6768.8,1.14232,0
6785.27,1.14265,0
6801.74,1.14234,0
6818.21,1.14144,0
6834.68,1.13999,0
6851.15,1.13804,0
6867.62,1.13562,0
6884.09,1.13279,0
6900.56,1.12959,0
6917.03,1.12606,0
6933.49,1.12225,0
6949.96,1.11819,0
6966.43,1.11395,0
6982.9,1.10955,0
6999.37,1.10504,0
7015.84,1.10048,0
7032.31,1.09589,0
7048.78,1.09134,0
7065.25,1.08685,0
7081.72,1.08248,0
7098.19,1.07827,0
7114.65,1.07426,0
7131.12,1.0705,0
7147.59,1.06703,0
7164.06,1.0639,0
7180.53,1.06115,0
7197,1.05882,0
7213.47,1.05697,0
7229.94,1.05563,0
7246.41,1.05484,0
7262.88,1.05466,0
7279.35,1.05513,0
7295.81,1.05628,0
7312.28,1.05818,0
7328.75,1.06085,0
7345.22,1.06434,0
7361.69,1.06871,0
7378.16,1.07398,1
7394.63,1.08814,0
7411.1,1.10354,0
7427.57,1.12018,0
7444.04,1.13801,0
7460.51,1.15704,0
7476.98,1.17723,0
7493.44,1.19856,0
7509.91,1.22103,0
7526.38,1.24459,0
7542.85,1.26925,0
7559.32,1.29497,0
7575.79,1.32173,0
7592.26,1.34952,0
7608.73,1.37832,0
7625.2,1.4081,0
7641.67,1.43885,0
7658.14,1.47054,0
7674.6,1.50315,0
7691.07,1.53667,0
7707.54,1.57108,0
7724.01,1.60635,0
7740.48,1.64246,0
7756.95,1.6794,0
7773.42,1.71714,0
7789.89,1.75567,0
7806.36,1.79496,0
7822.83,1.835,0
7839.3,1.87576,0
7855.76,1.91722,0
7872.23,1.95937,0
7888.7,2.00218,0
7905.17,2.04563,0
7921.64,2.08971,0
7938.11,2.13439,0
7954.58,2.17965,0
7971.05,2.22547,0
7987.52,2.27184,0
8003.99,2.31873,0
8020.46,2.36613,0
8036.92,2.414,0
8053.39,2.46234,0
8069.86,2.51112,0
8086.33,2.56033,0
8102.8,2.60993,0
8119.27,2.65992,0
8135.74,2.71027,0
8152.21,2.76096,0
8168.68,2.81198,0
8185.15,2.86329,0
8201.62,2.91489,0
8218.09,2.96674,0
8234.55,3.01884,0
8251.02,3.07116,0
8267.49,3.12368,0
8283.96,3.17639,0
8300.43,3.22925,0
8316.9,3.28225,0
8333.37,3.33538,0
8349.84,3.3886,0
8366.31,3.44191,0
8382.78,3.49527,0
8399.25,3.54868,0
8415.71,3.6021,1
