Dystans (m),Wysokosc (m),Wezel
0,1521.94,1
59.9514,1520.34,0
119.903,1518.73,0
179.854,1517.12,0
239.806,1515.48,0
299.757,1513.82,0
359.708,1512.14,0
419.66,1510.42,0
479.611,1508.65,0
539.562,1506.85,0
599.514,1504.99,0
659.465,1503.07,0
719.417,1501.09,0
779.368,1499.04,0
839.319,1496.91,0
899.271,1494.71,0
959.222,1492.41,0
1019.17,1490.03,0
1079.12,1487.55,0
1139.08,1484.96,0
1199.03,1482.26,0
1258.98,1479.45,0
1318.93,1476.52,0
1378.88,1473.46,0
1438.83,1470.27,0
1498.78,1466.94,0
1558.74,1463.46,0
1618.69,1459.84,0
1678.64,1456.05,0
1738.59,1452.11,0
1798.54,1448,0
1858.49,1443.72,0
1918.44,1439.26,0
1978.4,1434.61,0
2038.35,1429.77,0
2098.3,1424.74,0
2158.25,1419.51,1
2218.2,1414.07,0
2278.15,1408.45,0
2338.1,1402.68,0
2398.06,1396.78,0
2458.01,1390.78,0
2517.96,1384.71,0
2577.91,1378.6,0
2637.86,1372.46,0
2697.81,1366.34,0
2757.76,1360.24,0
2817.72,1354.22,0
2877.67,1348.28,0
2937.62,1342.45,0
2997.57,1336.77,0
3057.52,1331.26,0
3117.47,1325.95,0
3177.42,1320.87,0
3237.37,1316.03,0
3297.33,1311.47,0
3357.28,1307.22,0
3417.23,1303.3,0
3477.18,1299.74,0
3537.13,1296.57,0
3597.08,1293.81,0
3657.03,1291.49,0
3716.99,1289.64,0
3776.94,1288.28,0
3836.89,1287.45,0
3896.84,1287.16,0
3956.79,1287.45,0
4016.74,1288.34,0
4076.69,1289.86,0
4136.65,1292.04,0
4196.6,1294.9,0
4256.55,1298.47,0
4316.5,1302.78,1
4376.45,1307.84,0
4436.4,1313.6,0
4496.35,1320,0
4556.31,1326.98,0
4616.26,1334.48,0
4676.21,1342.43,0
4736.16,1350.78,0
4796.11,1359.46,0
4856.06,1368.4,0
4916.01,1377.55,0
4975.96,1386.85,0
5035.92,1396.23,0
5095.87,1405.63,0
5155.82,1414.99,0
5215.77,1424.25,0
5275.72,1433.34,0
5335.67,1442.2,0
5395.62,1450.78,0
5455.58,1459,0
5515.53,1466.81,0
5575.48,1474.15,0
5635.43,1480.95,0
5695.38,1487.15,0
5755.33,1492.69,0
5815.28,1497.51,0
5875.24,1501.54,0
5935.19,1504.72,0
5995.14,1507,0
6055.09,1508.31,0
6115.04,1508.58,0
6174.99,1507.76,0
6234.94,1505.78,0
6294.9,1502.58,0
6354.85,1498.1,0
6414.8,1492.28,0
