Dystans (m),Wysokosc (m),Wezel
0,520.283,1
4.85043,522.939,0
9.70085,525.595,0
14.5513,528.25,0
19.4017,530.905,0
24.2521,533.56,0
29.1026,536.213,0
33.953,538.866,0
38.8034,541.517,0
43.6538,544.167,0
48.5043,546.815,0
53.3547,549.461,0
58.2051,552.106,0
63.0555,554.748,0
67.906,557.388,0
72.7564,560.025,0
77.6068,562.66,0
82.4572,565.292,0
87.3077,567.921,0
92.1581,570.547,0
97.0085,573.17,0
101.859,575.789,0
106.709,578.404,0
111.56,581.015,0
116.41,583.622,0
121.261,586.225,0
126.111,588.824,0
130.961,591.418,0
135.812,594.007,0
140.662,596.591,0
145.513,599.17,0
150.363,601.744,0
155.214,604.312,0
160.064,606.874,0
164.914,609.431,0
169.765,611.982,0
174.615,614.526,0
179.466,617.064,0
184.316,619.596,0
189.167,622.12,0
194.017,624.638,0
198.867,627.149,0
203.718,629.653,0
208.568,632.149,0
213.419,634.637,0
218.269,637.118,0
223.12,639.59,0
227.97,642.055,0
232.82,644.511,0
237.671,646.958,0
242.521,649.397,0
247.372,651.828,0
252.222,654.249,0
257.073,656.66,0
261.923,659.063,0
266.773,661.456,0
271.624,663.839,0
276.474,666.212,0
281.325,668.575,0
286.175,670.928,0
291.026,673.27,0
295.876,675.602,0
300.726,677.923,0
305.577,680.232,0
310.427,682.531,0
315.278,684.819,0
320.128,687.094,0
324.979,689.358,0
329.829,691.611,0
334.679,693.851,0
339.53,696.079,0
344.38,698.294,0
349.231,700.497,0
354.081,702.688,0
358.932,704.865,0
363.782,707.029,0
368.632,709.18,0
373.483,711.317,0
378.333,713.441,0
383.184,715.551,0
388.034,717.647,0
392.884,719.728,0
397.735,721.796,0
402.585,723.848,0
407.436,725.886,0
412.286,727.91,0
417.137,729.918,0
421.987,731.911,0
426.837,733.888,0
431.688,735.85,0
436.538,737.796,0
441.389,739.726,0
446.239,741.64,0
451.09,743.538,0
455.94,745.419,0
460.79,747.283,0
465.641,749.131,0
470.491,750.961,0
475.342,752.775,0
480.192,754.571,0
485.043,756.349,0
489.893,758.11,0
494.743,759.853,0
499.594,761.578,0
504.444,763.284,0
509.295,764.972,0
514.145,766.642,0
518.996,768.292,0
523.846,769.924,0
528.696,771.537,0
533.547,773.13,0
538.397,774.704,0
543.248,776.258,0
