Dystans (m),Wysokosc (m),Wezel
0,20.8544,1
16.4691,647348,0
32.9382,1.09188e+06,0
49.4073,1.37624e+06,0
65.8764,1.53588e+06,0
82.3455,1.60012e+06,0
98.8146,1.59302e+06,0
115.284,1.53416e+06,0
131.753,1.43935e+06,0
148.222,1.32118e+06,0
164.691,1.18958e+06,0
181.16,1.05221e+06,0
197.629,914896,0
214.098,781939,0
230.568,656387,0
247.037,540284,0
263.506,434875,0
279.975,340771,0
296.444,258099,0
312.913,186620,0
329.382,125823,0
345.851,75012.2,0
362.32,33368,0
378.789,1.83562,1
395.259,-26003.2,0
411.728,-45560.4,0
428.197,-59555.3,0
444.666,-68827.9,0
461.135,-74160.4,0
477.604,-76269.3,0
494.073,-75800.9,0
510.542,-73330.1,0
527.011,-69360.7,0
543.481,-64327.9,0
559.95,-58601.4,0
576.419,-52490.6,0
592.888,-46248.9,0
609.357,-40079.2,0
625.826,-34139.4,0
642.295,-28547.8,0
658.764,-23388.2,0
675.233,-18714.9,0
691.703,-14557.5,0
708.172,-10925.3,0
724.641,-7810.96,0
741.11,-5194.36,0
757.579,-3045.53,0
774.048,-1327.52,0
790.517,1.26405,1
806.986,984.989,0
823.455,1668.74,0
839.925,2097.12,0
856.394,2313.16,0
872.863,2357.44,0
889.332,2267.49,0
905.801,2077.36,0
922.27,1817.3,0
938.739,1513.74,0
955.208,1189.18,0
971.677,862.383,0
988.146,548.481,0
1004.62,259.253,0
1021.08,3.39026,1
1037.55,-213.198,0
1054.02,-387.052,0
1070.49,-516.834,0
1086.96,-602.995,0
1103.43,-647.458,0
1119.9,-653.312,0
1136.37,-624.528,0
1152.84,-565.696,0
1169.31,-481.798,0
1185.78,-377.991,0
1202.24,-259.434,0
1218.71,-131.135,0
1235.18,2.17495,1
1251.65,136.141,0
1268.12,266.857,0
1284.59,390.92,0
1301.06,505.462,0
1317.53,608.161,0
1334,697.242,0
1350.47,771.46,0
1366.94,830.07,0
1383.41,872.797,0
1399.87,899.785,0
1416.34,911.554,0
1432.81,908.942,0
1449.28,893.057,0
1465.75,865.22,0
1482.22,826.91,0
1498.69,779.716,0
1515.16,725.287,0
1531.63,665.288,0
1548.1,601.358,0
1564.57,535.08,0
1581.03,467.944,0
1597.5,401.326,0
1613.97,336.465,0
1630.44,274.452,0
1646.91,216.215,0
1663.38,162.515,0
1679.85,113.949,0
1696.32,70.9434,0
1712.79,33.7683,0
1729.26,2.54169,1
1745.73,-22.7579,0
1762.19,-42.2781,0
1778.66,-56.2784,0
1795.13,-65.1135,0
1811.6,-69.2171,0
1828.07,-69.0851,0
1844.54,-65.2589,0
1861.01,-58.3088,0
1877.48,-48.8194,0
1893.95,-37.374,0
1910.42,-24.5428,0
1926.89,-10.8699,0
1943.35,3.13594,1
1959.82,17.0103,0
1976.29,30.3398,0
1992.76,42.7672,0
2009.23,53.995,0
2025.7,63.7871,0
2042.17,71.9692,0
2058.64,78.4278,0
2075.11,83.1072,0
2091.58,86.007,0
2108.05,87.1763,0
2124.51,86.7093,0
2140.98,84.7388,0
2157.45,81.4296,0
2173.92,76.9722,0
2190.39,71.5753,0
2206.86,65.4593,0
2223.33,58.8494,0
2239.8,51.9693,0
2256.27,45.0351,0
2272.74,38.2501,0
2289.21,31.8,0
2305.68,25.8485,0
2322.14,20.5347,0
2338.61,15.9697,0
2355.08,12.2358,0
2371.55,9.385,1
2388.02,7.43936,0
2404.49,6.39136,0
2420.96,6.20545,0
2437.43,6.8201,1
2453.9,8.15035,0
2470.37,10.091,0
2486.84,12.5201,0
2503.3,15.3028,0
2519.77,18.2953,0
2536.24,21.3491,0
2552.71,24.3153,0
2569.18,27.0481,0
2585.65,29.4097,0
2602.12,31.2727,0
2618.59,32.5246,0
2635.06,33.0698,0
2651.53,32.8325,0
2668,31.7582,0
2684.46,29.8155,0
2700.93,26.9965,0
2717.4,23.317,0
2733.87,18.8163,0
2750.34,13.556,0
2766.81,7.61848,1
2783.28,1.10483,0
2799.75,-5.86751,0
2816.22,-13.1678,0
2832.69,-20.655,0
2849.16,-28.1818,0
2865.62,-35.5975,0
2882.09,-42.7523,0
2898.56,-49.5009,0
2915.03,-55.706,0
2931.5,-61.2418,0
2947.97,-65.9975,0
2964.44,-69.8795,0
2980.91,-72.8146,0
2997.38,-74.7513,0
3013.85,-75.6615,0
3030.32,-75.5413,0
3046.79,-74.4112,0
3063.25,-72.3157,0
3079.72,-69.3221,0
3096.19,-65.5191,0
3112.66,-61.0141,0
3129.13,-55.9308,0
3145.6,-50.4057,0
3162.07,-44.5841,0
3178.54,-38.6164,0
3195.01,-32.6533,0
3211.48,-26.8416,0
3227.95,-21.3194,0
3244.41,-16.2119,0
3260.88,-11.6268,0
3277.35,-7.65069,0
3293.82,-4.34529,0
3310.29,-1.74487,0
3326.76,0.146079,0
3343.23,1.35416,0
3359.7,1.93753,1
3376.17,1.98533,1
3392.64,1.61618,1
3409.11,0.975445,0
3425.57,0.231601,0
3442.04,-0.428629,0
3458.51,-0.806053,0
3474.98,-0.695767,0
3491.45,0.105275,0
3507.92,1.79002,1
3524.39,4.53257,0
3540.86,8.47921,0
3557.33,13.7393,0
3573.8,20.3767,0
3590.27,28.4015,0
3606.73,37.7627,0
3623.2,48.3424,0
3639.67,59.9518,0
3656.14,72.3289,0
3672.61,85.1389,0
3689.08,97.9775,0
3705.55,110.378,0
3722.02,121.822,0
3738.49,131.752,0
3754.96,139.595,0
3771.43,144.779,0
3787.89,146.771,0
3804.36,145.103,0
3820.83,139.413,0
3837.3,129.494,0
3853.77,115.338,0
3870.24,97.1903,0
3886.71,75.612,0
3903.18,51.5389,0
3919.65,26.3485,0
3936.12,1.92786,1
3952.59,-19.2574,0
3969.06,-34.0936,0
3985.52,-38.7513,0
4001.99,-28.6201,0
4018.46,1.75103,1
4034.93,58.7072,0
4051.4,149.532,0
4067.87,282.478,0
4084.34,466.79,0
4100.81,712.699,0
4117.28,1031.41,0
4133.75,1435.06,0
4150.22,1936.64,0
4166.68,2549.92,0
4183.15,3289.29,0
4199.62,4169.62,0
4216.09,5206.02,0
4232.56,6413.65,0
4249.03,7807.35,0
4265.5,9401.36,0
4281.97,11208.9,0
4298.44,13241.7,0
4314.91,15509.5,0
4331.38,18019.6,0
4347.84,20776.1,0
4364.31,23779.3,0
4380.78,27024.8,0
4397.25,30503.1,0
4413.72,34198.3,0
4430.19,38087.8,0
4446.66,42140.6,0
4463.13,46317,0
4479.6,50567.4,0
4496.07,54831.3,0
4512.54,59036,0
4529,63096.3,0
4545.47,66912.8,0
4561.94,70371.5,0
4578.41,73342.4,0
4594.88,75679.2,0
4611.35,77218.6,0
4627.82,77779.3,0
4644.29,77161.9,0
4660.76,75148.9,0
4677.23,71504.4,0
4693.7,65974.5,0
4710.16,58288,0
4726.63,48157,0
4743.1,35278.7,0
4759.57,19336.4,0
4776.04,2.31518,1
4792.51,-23060,0
4808.98,-50192.6,0
4825.45,-81739.4,0
4841.92,-118041,0
4858.39,-159432,0
4874.86,-206231,0
4891.33,-258739,0
4907.79,-317228,0
4924.26,-381937,0
4940.73,-453060,0
4957.2,-530738,0
4973.67,-615049,0
4990.14,-705995,0
5006.61,-803494,0
5023.08,-907366,0
5039.55,-1.01732e+06,0
5056.02,-1.13293e+06,0
5072.49,-1.25365e+06,0
5088.95,-1.37878e+06,0
5105.42,-1.50744e+06,0
5121.89,-1.63858e+06,0
5138.36,-1.77096e+06,0
5154.83,-1.90315e+06,0
5171.3,-2.03347e+06,0
5187.77,-2.16007e+06,0
5204.24,-2.28082e+06,0
5220.71,-2.39339e+06,0
5237.18,-2.49521e+06,0
5253.65,-2.58348e+06,0
5270.11,-2.65517e+06,0
5286.58,-2.70706e+06,0
5303.05,-2.73573e+06,0
5319.52,-2.73764e+06,0
5335.99,-2.70909e+06,0
5352.46,-2.64634e+06,0
5368.93,-2.54565e+06,0
5385.4,-2.40334e+06,0
5401.87,-2.2159e+06,0
5418.34,-1.9801e+06,0
5434.81,-1.69311e+06,0
5451.27,-1.35265e+06,0
5467.74,-957178,0
5484.21,-506103,0
5500.68,0.406579,1
5517.15,559104,0
