Dystans (m),Wysokosc (m),Wezel
0,520.283,1
4.85043,520.247,0
9.70085,520.212,0
14.5513,520.177,0
19.4017,520.143,0
24.2521,520.11,0
29.1026,520.078,0
33.953,520.048,0
38.8034,520.019,0
43.6538,519.993,0
48.5043,519.969,0
53.3547,519.947,0
58.2051,519.929,0
63.0555,519.913,0
67.906,519.901,0
72.7564,519.893,0
77.6068,519.888,0
82.4572,519.887,0
87.3077,519.891,0
92.1581,519.9,0
97.0085,519.913,0
101.859,519.932,0
106.709,519.956,0
111.56,519.985,0
116.41,520.021,0
121.261,520.062,0
126.111,520.111,0
130.961,520.165,0
135.812,520.227,0
140.662,520.296,0
145.513,520.373,0
150.363,520.457,0
155.214,520.549,0
160.064,520.65,0
164.914,520.759,0
169.765,520.877,0
174.615,521.004,0
179.466,521.14,0
184.316,521.285,0
189.167,521.441,0
194.017,521.606,0
198.867,521.782,0
203.718,521.969,0
208.568,522.166,0
213.419,522.374,0
218.269,522.594,0
223.12,522.825,0
227.97,523.068,0
232.82,523.323,0
237.671,523.591,0
242.521,523.871,0
247.372,524.164,0
252.222,524.47,0
257.073,524.79,0
261.923,525.124,0
266.773,525.471,0
271.624,525.832,0
276.474,526.208,0
281.325,526.599,0
286.175,527.004,0
291.026,527.425,0
295.876,527.861,0
300.726,528.313,0
305.577,528.781,0
310.427,529.265,0
315.278,529.766,0
320.128,530.283,0
324.979,530.818,0
329.829,531.37,0
334.679,531.939,0
339.53,532.526,0
344.38,533.131,0
349.231,533.755,0
354.081,534.397,0
358.932,535.057,0
363.782,535.737,0
368.632,536.436,0
373.483,537.155,0
378.333,537.894,0
383.184,538.653,0
388.034,539.432,0
392.884,540.232,0
397.735,541.052,0
402.585,541.894,0
407.436,542.757,0
412.286,543.642,0
417.137,544.549,0
421.987,545.478,0
426.837,546.429,0
431.688,547.404,0
436.538,548.401,0
441.389,549.421,0
446.239,550.464,0
451.09,551.532,0
455.94,552.623,0
460.79,553.739,0
465.641,554.879,0
470.491,556.044,0
475.342,557.234,0
480.192,558.449,0
485.043,559.69,0
489.893,560.956,0
494.743,562.249,0
499.594,563.568,0
504.444,564.913,0
509.295,566.285,0
514.145,567.684,0
518.996,569.111,0
523.846,570.565,0
528.696,572.047,0
533.547,573.557,0
538.397,575.096,0
543.248,576.663,0
548.098,578.259,0
552.949,579.884,0
557.799,581.539,0
562.649,583.223,0
567.5,584.937,0
572.35,586.681,0
577.201,588.456,0
582.051,590.261,0
586.902,592.098,0
591.752,593.965,0
596.602,595.864,0
601.453,597.795,0
606.303,599.757,0
611.154,601.752,0
616.004,603.78,0
620.855,605.84,0
625.705,607.933,0
630.555,610.059,0
635.406,612.219,0
640.256,614.413,0
645.107,616.641,0
649.957,618.903,0
654.807,621.199,0
659.658,623.53,0
664.508,625.897,0
669.359,628.299,0
674.209,630.736,0
679.06,633.209,0
683.91,635.718,0
688.76,638.264,0
693.611,640.846,0
698.461,643.465,0
703.312,646.122,0
708.162,648.815,0
713.013,651.547,0
717.863,654.316,0
722.713,657.123,0
727.564,659.969,0
732.414,662.853,0
737.265,665.777,0
742.115,668.739,0
746.966,671.741,0
751.816,674.783,0
756.666,677.865,0
761.517,680.987,0
766.367,684.149,0
771.218,687.352,0
776.068,690.596,0
780.919,693.882,0
785.769,697.208,0
790.619,700.577,0
795.47,703.988,0
800.32,707.441,0
805.171,710.936,0
810.021,714.475,0
814.872,718.056,0
819.722,721.681,0
824.572,725.349,0
829.423,729.061,0
834.273,732.817,0
839.124,736.618,0
843.974,740.463,0
848.825,744.353,0
853.675,748.288,0
858.525,752.269,0
863.376,756.295,0
868.226,760.367,0
873.077,764.485,0
877.927,768.65,0
882.778,772.861,0
887.628,777.119,0
892.478,781.425,0
897.329,785.777,0
902.179,790.178,0
907.03,794.627,0
911.88,799.123,0
916.73,803.668,0
921.581,808.262,0
926.431,812.905,0
931.282,817.597,0
936.132,822.339,0
940.983,827.131,0
945.833,831.972,0
950.683,836.864,0
955.534,841.806,0
960.384,846.799,0
965.235,851.843,1
970.085,851.828,0
974.936,851.815,0
979.786,851.806,0
