Dystans (m),Wysokosc (m),Wezel
5879.47,1.49944,0
5895.94,1.48457,0
5912.41,1.46969,0
5928.88,1.45481,0
5945.35,1.43995,0
5961.82,1.4251,0
5978.29,1.41027,0
5994.76,1.39546,0
6011.22,1.38068,0
6027.69,1.36594,0
6044.16,1.35123,0
6060.63,1.33657,0
6077.1,1.32196,0
6093.57,1.3074,0
6110.04,1.29291,0
6126.51,1.27847,0
6142.98,1.26412,0
6159.45,1.24983,0
6175.92,1.23563,0
6192.38,1.22152,0
6208.85,1.20751,0
6225.32,1.19359,0
6241.79,1.17978,0
6258.26,1.16609,0
6274.73,1.15251,1
6291.2,1.13906,0
6307.67,1.12574,0
6324.14,1.11255,0
6340.61,1.09951,0
6357.08,1.08662,0
6373.54,1.07389,0
6390.01,1.06132,0
6406.48,1.04893,0
6422.95,1.0367,0
6439.42,1.02467,0
6455.89,1.01282,0
6472.36,1.00118,0
6488.83,0.989736,0
6505.3,0.978507,0
6521.77,0.967498,0
6538.24,0.956716,0
6554.71,0.946169,0
6571.17,0.935863,0
6587.64,0.925807,0
6604.11,0.916007,0
6620.58,0.906472,0
6637.05,0.89721,0
6653.52,0.888228,0
6669.99,0.879534,0
6686.46,0.871135,0
6702.93,0.863041,0
6719.4,0.85526,0
6735.87,0.847798,0
6752.33,0.840665,0
6768.8,0.833869,0
6785.27,0.827418,0
6801.74,0.821322,0
6818.21,0.815587,0
6834.68,0.810223,0
6851.15,0.805239,0
6867.62,0.800643,0
6884.09,0.796444,0
6900.56,0.792652,0
6917.03,0.789274,0
6933.49,0.78632,0
6949.96,0.7838,0
6966.43,0.781722,0
6982.9,0.780095,0
6999.37,0.778929,0
7015.84,0.778234,0
7032.31,0.778018,0
7048.78,0.778292,0
7065.25,0.779065,0
7081.72,0.780346,0
7098.19,0.782146,0
7114.65,0.784474,0
7131.12,0.78734,0
7147.59,0.790754,0
7164.06,0.794726,0
7180.53,0.799266,0
7197,0.804385,0
7213.47,0.810092,0
7229.94,0.816399,0
7246.41,0.823315,0
7262.88,0.830851,0
7279.35,0.839017,0
7295.81,0.847825,0
7312.28,0.857284,0
7328.75,0.867405,0
7345.22,0.878201,0
7361.69,0.88968,0
7378.16,0.901855,0
7394.63,0.914736,0
7411.1,0.928334,0
7427.57,0.942661,0
7444.04,0.957728,0
7460.51,0.973546,0
7476.98,0.990127,0
7493.44,1.00748,0
7509.91,1.02562,0
7526.38,1.04456,0
7542.85,1.06431,0
7559.32,1.08488,0
7575.79,1.10628,0
7592.26,1.12852,0
7608.73,1.15162,0
7625.2,1.17559,0
7641.67,1.20045,0
7658.14,1.22619,0
7674.6,1.25284,0
7691.07,1.28041,0
7707.54,1.3089,0
7724.01,1.33834,0
7740.48,1.36874,0
7756.95,1.4001,0
7773.42,1.43244,0
7789.89,1.46578,0
7806.36,1.50012,0
7822.83,1.53548,0
7839.3,1.57188,0
7855.76,1.60931,0
7872.23,1.64781,0
7888.7,1.68738,0
7905.17,1.72803,0
7921.64,1.76978,0
7938.11,1.81264,0
7954.58,1.85663,0
7971.05,1.90176,0
7987.52,1.94803,0
8003.99,1.99548,0
8020.46,2.0441,0
8036.92,2.09392,0
8053.39,2.14494,0
8069.86,2.19719,0
8086.33,2.25067,0
8102.8,2.3054,0
8119.27,2.3614,0
8135.74,2.41867,0
8152.21,2.47724,0
8168.68,2.53711,0
8185.15,2.59831,0
8201.62,2.66084,0
8218.09,2.72472,0
8234.55,2.78997,0
8251.02,2.8566,0
8267.49,2.92462,0
8283.96,2.99405,0
8300.43,3.06491,0
8316.9,3.13721,0
8333.37,3.21096,0
8349.84,3.28619,0
8366.31,3.3629,0
8382.78,3.44111,0
8399.25,3.52084,0
8415.71,3.6021,1
