Dystans (m),Wysokosc (m),Wezel
577.201,778.132,0
582.051,778.6,0
586.902,779.076,0
591.752,779.562,0
596.602,780.06,0
601.453,780.574,0
606.303,781.105,0
611.154,781.657,0
616.004,782.231,0
620.855,782.829,0
625.705,783.456,0
630.555,784.112,0
635.406,784.801,0
640.256,785.524,0
645.107,786.285,0
649.957,787.086,0
654.807,787.929,0
659.658,788.817,0
664.508,789.753,0
669.359,790.738,0
674.209,791.775,0
679.06,792.867,0
683.91,794.017,0
688.76,795.226,0
693.611,796.497,0
698.461,797.833,0
703.312,799.237,0
708.162,800.709,0
713.013,802.254,0
717.863,803.874,0
722.713,805.57,0
727.564,807.347,0
732.414,809.205,0
737.265,811.147,0
742.115,813.177,0
746.966,815.296,0
751.816,817.508,0
756.666,819.813,0
761.517,822.216,0
766.367,824.718,0
771.218,827.321,0
776.068,830.03,0
780.919,832.845,0
785.769,835.769,0
790.619,838.805,1
795.47,839.888,0
800.32,840.917,0
805.171,841.891,0
810.021,842.814,0
814.872,843.687,0
819.722,844.512,0
824.572,845.29,0
829.423,846.022,0
834.273,846.712,0
839.124,847.359,0
843.974,847.967,0
848.825,848.537,0
853.675,849.07,0
858.525,849.568,0
863.376,850.032,0
868.226,850.466,1
873.077,850.623,0
877.927,850.777,0
882.778,850.925,0
887.628,851.068,0
892.478,851.206,0
897.329,851.339,0
902.179,851.465,0
907.03,851.586,0
911.88,851.701,0
916.73,851.809,0
921.581,851.911,0
926.431,852.007,0
931.282,852.095,0
936.132,852.176,0
940.983,852.25,0
945.833,852.317,0
950.683,852.376,0
955.534,852.427,0
960.384,852.47,0
965.235,852.505,0
970.085,852.531,0
974.936,852.549,0
979.786,852.558,0
984.636,852.558,0
989.487,852.548,0
994.337,852.53,0
999.188,852.501,0
1004.04,852.463,0
1008.89,852.415,0
1013.74,852.356,0
1018.59,852.287,1
1023.44,851.509,0
1028.29,850.712,0
1033.14,849.899,0
1037.99,849.071,0
1042.84,848.229,0
1047.69,847.375,0
1052.54,846.51,0
1057.39,845.636,0
1062.24,844.755,0
1067.09,843.868,0
1071.94,842.976,0
1076.79,842.082,0
1081.64,841.185,0
1086.5,840.289,0
1091.35,839.394,0
1096.2,838.502,0
1101.05,837.615,0
1105.9,836.734,0
1110.75,835.86,0
1115.6,834.995,0
1120.45,834.141,0
1125.3,833.299,0
1130.15,832.47,0
1135,831.656,0
1139.85,830.86,0
1144.7,830.081,0
1149.55,829.321,0
1154.4,828.583,0
1159.25,827.867,0
1164.1,827.176,0
1168.95,826.51,0
1173.8,825.871,0
1178.65,825.261,0
1183.5,824.681,0
1188.35,824.133,0
1193.2,823.618,0
1198.06,823.137,0
1202.91,822.693,0
1207.76,822.286,0
1212.61,821.918,0
1217.46,821.592,0
1222.31,821.307,0
1227.16,821.066,0
1232.01,820.87,0
1236.86,820.721,0
1241.71,820.621,0
1246.56,820.57,0
1251.41,820.57,0
1256.26,820.623,0
1261.11,820.73,0
1265.96,820.893,0
1270.81,821.114,0
1275.66,821.393,0
1280.51,821.732,0
1285.36,822.133,0
1290.21,822.598,0
1295.06,823.127,0
1299.91,823.723,0
1304.76,824.386,0
1309.61,825.119,0
1314.47,825.923,0
1319.32,826.799,0
1324.17,827.749,0
1329.02,828.774,0
1333.87,829.876,0
1338.72,831.056,0
1343.57,832.317,0
1348.42,833.659,0
1353.27,835.083,0
1358.12,836.592,0
1362.97,838.187,0
1367.82,839.87,0
1372.67,841.641,0
1377.52,843.503,0
1382.37,845.457,0
1387.22,847.504,0
1392.07,849.646,1
1396.92,848.818,0
1401.77,848.004,0
1406.62,847.205,0
1411.47,846.422,0
1416.32,845.657,0
1421.17,844.911,0
1426.03,844.183,0
1430.88,843.476,0
1435.73,842.79,0
1440.58,842.126,0
1445.43,841.485,0
1450.28,840.868,0
1455.13,840.276,0
1459.98,839.709,0
1464.83,839.17,0
1469.68,838.658,0
1474.53,838.176,0
1479.38,837.722,0
1484.23,837.3,0
1489.08,836.909,0
1493.93,836.55,0
1498.78,836.225,1
1503.63,836.33,0
1508.48,836.475,0
1513.33,836.658,0
1518.18,836.873,0
1523.03,837.119,0
1527.88,837.392,0
1532.73,837.687,0
1537.58,838.002,0
1542.44,838.333,0
1547.29,838.677,0
1552.14,839.03,0
1556.99,839.389,0
1561.84,839.75,0
1566.69,840.11,0
1571.54,840.465,0
1576.39,840.812,0
1581.24,841.147,0
1586.09,841.467,0
1590.94,841.769,0
1595.79,842.049,0
1600.64,842.303,0
1605.49,842.528,0
1610.34,842.721,0
1615.19,842.878,0
1620.04,842.995,0
1624.89,843.07,0
1629.74,843.098,0
1634.59,843.077,0
1639.44,843.002,0
1644.29,842.87,0
1649.14,842.679,0
1654,842.423,1
1658.85,832.807,0
1663.7,822.944,0
1668.55,812.85,0
1673.4,802.54,0
1678.25,792.029,0
1683.1,781.333,0
1687.95,770.465,0
1692.8,759.442,0
1697.65,748.278,0
1702.5,736.99,0
1707.35,725.59,0
1712.2,714.096,0
1717.05,702.522,0
1721.9,690.883,0
1726.75,679.194,0
1731.6,667.471,0
1736.45,655.728,0
1741.3,643.981,0
1746.15,632.245,0
1751,620.534,0
1755.85,608.865,0
1760.7,597.252,0
1765.56,585.709,0
1770.41,574.254,0
1775.26,562.9,0
1780.11,551.662,0
1784.96,540.556,0
1789.81,529.597,0
1794.66,518.8,0
1799.51,508.18,0
1804.36,497.753,0
1809.21,487.532,0
1814.06,477.534,0
1818.91,467.774,0
1823.76,458.267,0
1828.61,449.027,0
1833.46,440.07,0
1838.31,431.412,0
1843.16,423.066,0
1848.01,415.049,0
1852.86,407.376,0
1857.71,400.061,0
1862.56,393.119,0
1867.41,386.567,0
1872.26,380.418,0
1877.11,374.689,0
1881.97,369.394,0
1886.82,364.548,0
1891.67,360.166,0
1896.52,356.264,0
1901.37,352.857,0
1906.22,349.959,0
1911.07,347.587,0
1915.92,345.754,0
1920.77,344.477,0
1925.62,343.77,0
1930.47,343.648,0
1935.32,344.127,0
1940.17,345.221,0
1945.02,346.946,0
1949.87,349.318,0
1954.72,352.35,0
1959.57,356.058,0
1964.42,360.458,0
1969.27,365.564,0
1974.12,371.391,0
1978.97,377.955,0
1983.82,385.271,0
1988.67,393.354,0
1993.53,402.219,0
1998.38,411.881,0
2003.23,422.355,0
2008.08,433.657,0
2012.93,445.801,0
2017.78,458.802,0
2022.63,472.677,0
2027.48,487.439,0
2032.33,503.104,0
2037.18,519.687,0
2042.03,537.204,0
2046.88,555.669,0
2051.73,575.097,0
2056.58,595.504,0
2061.43,616.904,0
2066.28,639.314,0
2071.13,662.747,0
2075.98,687.22,0
2080.83,712.747,1
2085.68,701.731,0
2090.53,690.618,0
2095.38,679.468,0
2100.23,668.34,0
2105.08,657.292,0
2109.94,646.383,0
2114.79,635.672,1
2119.64,627.989,0
2124.49,620.904,0
2129.34,614.402,0
2134.19,608.471,0
2139.04,603.097,0
2143.89,598.266,0
2148.74,593.965,0
2153.59,590.179,0
2158.44,586.897,0
2163.29,584.103,0
2168.14,581.784,0
2172.99,579.927,0
2177.84,578.519,1
2182.69,582.193,0
2187.54,585.64,0
2192.39,588.863,0
2197.24,591.865,0
2202.09,594.652,0
2206.94,597.225,0
2211.79,599.59,0
2216.64,601.749,0
2221.5,603.708,0
2226.35,605.468,0
2231.2,607.034,0
2236.05,608.41,0
2240.9,609.6,0
2245.75,610.606,0
2250.6,611.434,0
2255.45,612.086,0
2260.3,612.567,0
2265.15,612.879,0
2270,613.028,0
2274.85,613.016,0
2279.7,612.847,0
2284.55,612.526,0
2289.4,612.055,0
2294.25,611.438,0
2299.1,610.68,0
2303.95,609.784,0
2308.8,608.754,0
2313.65,607.593,0
2318.5,606.305,0
2323.35,604.894,0
2328.2,603.363,0
2333.05,601.717,0
2337.91,599.959,0
2342.76,598.093,0
2347.61,596.122,0
2352.46,594.051,0
2357.31,591.882,0
2362.16,589.62,0
2367.01,587.269,0
2371.86,584.832,0
2376.71,582.313,0
2381.56,579.715,0
2386.41,577.043,0
2391.26,574.3,0
2396.11,571.49,0
2400.96,568.616,0
2405.81,565.683,0
2410.66,562.694,0
2415.51,559.652,0
2420.36,556.562,0
2425.21,553.427,0
2430.06,550.252,0
2434.91,547.038,0
2439.76,543.792,0
2444.61,540.515,0
2449.47,537.212,0
2454.32,533.887,0
2459.17,530.544,0
2464.02,527.185,0
2468.87,523.815,0
2473.72,520.438,0
2478.57,517.057,1
