Dystans (m),Wysokosc (m),Wezel
1484.23,847.389,0
1489.08,847.052,0
1493.93,846.715,0
1498.78,846.38,0
1503.63,846.046,0
1508.48,845.715,0
1513.33,845.388,0
1518.18,845.066,0
1523.03,844.749,0
1527.88,844.438,0
1532.73,844.134,0
1537.58,843.838,0
1542.44,843.551,0
1547.29,843.273,0
1552.14,843.005,0
1556.99,842.749,0
1561.84,842.505,0
1566.69,842.273,0
1571.54,842.056,0
1576.39,841.852,0
1581.24,841.665,0
1586.09,841.493,0
1590.94,841.338,0
1595.79,841.201,0
1600.64,841.083,0
1605.49,840.985,0
1610.34,840.906,0
1615.19,840.849,0
1620.04,840.814,0
1624.89,840.802,0
1629.74,840.813,1
1634.59,840.849,0
1639.44,840.906,0
1644.29,840.983,0
1649.14,841.076,0
1654,841.184,0
1658.85,841.304,0
1663.7,841.434,0
1668.55,841.57,0
1673.4,841.71,0
1678.25,841.852,0
1683.1,841.993,0
1687.95,842.132,0
1692.8,842.264,0
1697.65,842.388,0
1702.5,842.501,0
1707.35,842.6,0
1712.2,842.684,0
1717.05,842.749,0
1721.9,842.793,0
1726.75,842.814,0
1731.6,842.808,0
1736.45,842.774,0
1741.3,842.709,0
1746.15,842.611,0
1751,842.476,0
1755.85,842.302,0
1760.7,842.088,0
1765.56,841.829,0
1770.41,841.524,0
1775.26,841.171,0
1780.11,840.766,0
1784.96,840.307,0
1789.81,839.792,0
1794.66,839.218,0
1799.51,838.583,0
1804.36,837.883,0
1809.21,837.118,0
1814.06,836.283,0
1818.91,835.376,0
1823.76,834.396,0
1828.61,833.339,0
1833.46,832.203,0
1838.31,830.985,0
1843.16,829.683,0
1848.01,828.294,0
1852.86,826.816,0
1857.71,825.247,0
1862.56,823.583,0
1867.41,821.822,0
1872.26,819.962,0
1877.11,818,0
1881.97,815.934,0
1886.82,813.76,0
1891.67,811.478,0
1896.52,809.083,0
1901.37,806.574,1
1906.22,803.949,0
1911.07,801.21,0
1915.92,798.361,0
1920.77,795.405,0
1925.62,792.346,0
1930.47,789.188,0
1935.32,785.933,0
1940.17,782.585,0
1945.02,779.147,0
1949.87,775.624,0
1954.72,772.018,0
1959.57,768.333,0
1964.42,764.572,0
1969.27,760.739,0
1974.12,756.837,0
1978.97,752.87,0
1983.82,748.841,0
1988.67,744.753,0
1993.53,740.611,0
1998.38,736.417,0
2003.23,732.175,0
2008.08,727.888,0
2012.93,723.56,0
2017.78,719.194,0
2022.63,714.794,0
2027.48,710.362,0
2032.33,705.904,0
2037.18,701.421,0
2042.03,696.918,0
2046.88,692.398,0
2051.73,687.864,0
2056.58,683.32,0
2061.43,678.769,0
2066.28,674.215,0
2071.13,669.661,0
2075.98,665.11,0
2080.83,660.567,0
2085.68,656.034,0
2090.53,651.515,0
2095.38,647.013,0
2100.23,642.532,0
2105.08,638.075,0
2109.94,633.646,0
2114.79,629.248,0
2119.64,624.885,0
2124.49,620.559,0
2129.34,616.275,0
2134.19,612.036,0
2139.04,607.846,0
2143.89,603.707,0
2148.74,599.623,0
2153.59,595.598,0
2158.44,591.636,0
2163.29,587.739,0
2168.14,583.91,0
2172.99,580.155,1
2177.84,577.102,0
2182.69,574.148,0
2187.54,571.291,0
2192.39,568.529,0
2197.24,565.86,0
2202.09,563.284,0
2206.94,560.798,0
